Time		ROI1	ROI2	ROI3	ROI4	ROI5	ROI6	ROI7	ROI8	ROI9	ROI10	ROI11	ROI12	ROI13	ROI14	ROI15	ROI16	ROI17	ROI18	ROI19	ROI20	ROI21	ROI22	ROI23	ROI24	ROI25	ROI26	ROI27	ROI28	ROI29
8.2		1.019435	1.036228	1.016713	1.0074967	1.054502	1.039988	1.0062303	1.026376	1.021044	1.08038	1.09503	1.066878	1.033875	1.055237	1.0063255	1.02573	1.048863	1.076506	1.04738	1.012537	1.037316	1.062932	1.0055097	1.041218	1.04291	1.029936	1.034543	1.075043	1.053981
8.21		1.019953	1.038299	1.031911	1.021941	1.031597	1.065951	1.074117	1.04684	1.054541	1.068568	1.062257	1.054829	1.014621	1.07425	1.063096	1.029529	1.029276	1.048167	1.03297	0.977874	1.057007	1.02574	1.055787	1.035357	1.044257	1.038503	1.016154	1.06929	1.065821
8.22		1.026182	1.023893	1.012485	1.06222	1.045431	1.031927	1.016149	1.021826	1.065938	1.063923	1.062674	1.039222	1.0029139	1.046344	0.962719	1.076253	1.041139	1.0097225	1.023428	1.043057	1.0404	1.031681	1.039188	1.0052874	1.047402	0.9922639	0.9929009	1.020197	1.02921
8.23		1.042369	1.051326	1.025162	1.023323	1.01524	1.0075015	1.010461	1.053833	1.087864	1.049106	1.053519	1.044115	1.076107	1.037949	1.047432	1.039218	1.021283	1.030773	1.049697	1.095144	1.024414	1.010032	1.059597	1.023548	1.033909	0.98993	1.044397	1.032385	1.083827
8.24		0.981011	1.072058	1.031302	1.018485	1.061294	1.0084261	1.020167	1.023437	1.080465	1.080919	1.032273	1.059991	1.01248	0.9983958	0.974999	1.073073	1.042163	1.08084	1.021367	0.9902892	1.027252	1.091456	1.069973	1.039994	1.047128	1.0070602	1.043376	0.9932801	0.959279
8.25		1.048714	1.069215	1.040019	1.064558	1.0026978	1.025717	1.083009	1.014522	1.03531	1.060846	1.039247	1.032216	1.019635	1.054936	1.054581	1.091937	1.018428	1.049305	1.035181	1.0094278	1.019004	1.069434	1.052275	1.022404	1.023651	1.02256	1.032003	1.025436	1.045096
8.26		1.0010064	1.038828	1.04791	1.069279	1.045875	1.077538	1.046954	1.071123	1.058717	1.015633	1.029452	1.002105	1.034274	1.04222	1.054039	1.086761	1.0090264	1.031652	1.010336	1.037822	1.070086	1.041324	1.066765	1.053832	1.018958	1.041658	1.05777	0.99936652	0.982116
8.27		1.033157	1.059998	1.044385	1.039366	1.061885	1.015057	1.048095	1.047955	1.053853	1.048262	1.025784	1.023229	1.026769	1.059843	1.022458	1.060758	1.053371	1.042624	1.047123	1.034944	1.025977	1.042974	1.01293	1.030857	1.035738	0.9902087	0.983375	1.07185	1.051182
8.28		1.058623	1.024757	1.040521	1.054912	1.078968	1.035418	1.046606	1.037166	1.095146	1.063407	1.050124	1.0049504	1.025002	1.035737	1.08678	1.062119	1.0031258	1.055237	1.057934	1.031389	1.004276	1.077476	1.0031265	1.10483	1.021632	1.027873	1.011876	1.08528	1.030555
8.29		1.046578	1.0848	1.035992	1.024458	1.022436	1.017145	1.10037	1.081377	1.017842	1.058978	1.022291	0.985805	1.00069871	1.036052	1.063266	1.045752	1.042726	1.060526	1.035375	1.011466	1.063105	1.063192	1.034662	1.058411	1.0895	1.041074	1.060168	1.086695	1.085043
8.3		1.04151	1.018763	1.046442	1.038068	1.025248	1.049305	1.066232	1.027213	1.024334	1.039932	1.090367	1.028627	0.977536	1.05674	1.12242	1.0081357	1.013679	1.084716	1.087227	0.981943	0.99949284	1.022843	1.057749	1.041913	1.055056	1.051466	1.03446	0.9900424	1.036894
8.31		1.0646	0.988531	1.043624	1.021865	1.017007	1.06174	1.031268	1.03389	1.032554	1.024423	1.052916	1.016128	0.998369	0.989173	0.967371	0.984491	1.0082459	0.989511	1.02873	1.03846	1.037667	1.013639	1.044208	1.039737	1.06941	1.030927	1.018605	1.015099	1.04167
8.32		1.048618	1.035791	1.0027438	1.087361	1.051552	1.026892	1.024003	1.0057062	1.032506	1.017903	1.054999	0.9962388	0.99984032	0.9968155	1.074055	1.067589	0.966017	1.036912	0.9987098	1.0025858	1.020337	1.049904	1.009531	1.021729	1.080004	1.0043687	1.086945	1.023961	0.9939011
8.33		1.0015068	1.043356	1.02465	1.02315	1.019005	1.01912	1.068298	1.053565	1.045165	1.022589	1.035074	1.073059	1.040748	1.026612	1.063094	1.059563	0.985089	1.055264	0.974775	1.045213	1.037016	1.035319	1.073942	1.053213	1.033877	1.036756	1.016472	1.099444	0.986522
8.34		1.037636	1.010519	0.97987	1.013084	1.048269	1.075218	1.042124	1.078017	1.076763	1.021884	1.04805	1.046154	1.087393	1.065598	1.071365	1.063079	1.029403	1.072287	1.026216	1.098414	1.03224	0.98314	1.050385	1.044742	1.025182	1.042233	1.054474	1.031966	1.042588
8.35		1.01178	1.055858	1.027807	1.059667	0.99962386	1.014926	1.0032437	1.028616	1.079225	1.074208	1.077587	1.035174	0.9999729	1.022645	1.069421	1.040057	1.015822	1.027768	1.012748	1.050647	1.030599	1.063943	1.075863	1.047399	1.060972	1.029464	1.054599	1.025825	0.983843
8.36		1.04425	1.01386	1.044588	1.066412	1.034285	1.031711	1.021553	1.057956	1.030282	1.032357	1.057305	1.038183	1.052719	1.043601	1.035533	1.045171	1.034572	1.049319	1.033582	1.1131	1.01628	1.020356	1.031437	1.032512	0.9963244	1.037264	1.028104	1.10299	1.026779
8.37		1.074737	1.052759	1.053104	1.067334	1.042506	1.030955	1.023508	1.10071	1.061389	1.05792	1.04335	1.0607	1.076472	1.037072	1.081496	1.051002	1.018039	1.0058104	1.026349	1.082447	1.014162	1.058665	1.09067	1.049055	1.056118	1.057762	1.018134	1.091679	1.049419
8.38		1.020885	1.04479	1.033532	1.0038751	1.057697	1.048996	1.068202	1.0020718	1.018152	1.068873	1.064483	1.02844	0.960981	1.075296	1.12298	1.015799	1.086725	1.069381	1.059572	1.05667	1.015507	1.06604	0.970268	1.00012545	1.06238	1.00010968	0.982674	0.988091	1.054706
8.39		1.049949	1.081541	1.04279	1.0064414	1.010795	1.045073	1.053029	1.038519	1.022375	1.031422	1.035064	1.047296	1.051232	1.069387	1.080119	1.030681	1.016157	1.046315	1.0021845	1.026637	1.046779	0.983312	1.037978	1.043267	1.01574	1.030123	1.016993	1.018098	1.029304
8.4		1.06667	1.037008	1.037871	1.061391	1.021118	1.05053	1.0316	1.0050421	1.039426	1.011067	1.010646	1.046816	1.03779	1.045234	1.076308	1.040153	0.9920061	1.049023	1.084519	1.018796	1.022552	0.982828	1.043132	1.057945	1.057285	1.020425	1.037233	0.9902102	0.986723
8.41		1.0050513	1.046979	0.9987506	1.013826	1.035446	1.026582	1.044224	1.016715	1.048761	1.0071656	1.08129	1.051274	1.0047858	1.00068475	1.033819	1.0024521	1.040194	0.981641	1.057948	1.089002	1.056604	1.10616	1.012295	1.018336	1.045092	0.9999183	1.026837	1.0068189	1.028872
8.42		1.03241	1.069632	0.990323	1.051956	1.048411	1.035768	1.0078138	1.046121	1.0028109	1.025176	1.048512	1.081792	1.052952	1.062279	1.054203	1.085506	1.044087	1.0074347	1.0037196	1.015947	1.022421	1.016393	1.022159	0.984432	1.026907	1.058587	1.031459	1.047787	1.055348
8.43		1.021086	1.032061	1.016391	1.032996	1.026045	1.024756	1.030112	1.037593	1.026225	1.037168	1.064304	1.025067	1.016949	1.017568	1.0053259	1.024145	1.041976	1.041661	0.9972605	1.016931	1.049513	1.047387	1.026247	0.9901265	1.036865	1.01911	1.049671	0.979513	1.013717
8.44		1.021048	0.9975048	1.025551	1.076748	1.029339	1.026854	1.0067932	1.036666	1.015798	1.07326	1.030553	1.037117	1.045264	1.031965	1.063209	1.012695	1.02373	1.0078289	1.06786	1.07684	1.045401	1.018765	1.082118	1.092646	1.087484	1.0021678	1.02105	1.054821	1.010352
8.45		1.056634	1.058039	1.019065	1.049687	1.057281	1.044088	1.036679	1.018889	1.031262	1.063275	1.048051	1.03098	1.058506	1.0093078	1.013913	1.06502	1.010738	1.0018226	1.018256	1.069824	1.05756	1.034313	1.029673	1.036458	1.057219	0.9926233	1.091269	0.9968645	1.054956
8.46		0.99930091	1.052213	0.99934245	1.029875	1.0386	1.031216	1.028549	1.02866	1.080238	1.035225	1.088247	1.057906	1.026286	0.976238	1.025894	1.038284	0.973594	1.011689	1.042881	1.047071	1.034554	1.0046281	1.033111	1.029262	0.97805	0.9955531	1.032751	1.022331	1.014974
8.47		1.016494	1.020704	1.0043117	1.026142	1.035481	1.045233	1.0097036	1.0015818	0.989092	1.010731	1.088876	1.054826	1.011935	1.049587	1.035791	1.028399	1.012598	0.9965762	1.0044117	1.054301	1.041558	1.036961	0.9984934	1.02481	1.037326	1.031867	1.054661	1.003721	1.042394
8.48		0.9978726	0.9972407	1.012435	1.030995	1.03711	1.02938	1.057132	1.031978	1.034927	1.045417	0.953267	1.031909	1.013499	1.013612	1.058986	1.016166	1.025401	0.9944939	1.016505	1.041237	1.044544	1.0040548	1.0047508	1.021831	1.032296	0.980989	1.012867	1.065246	0.982768
8.49		1.024702	1.062417	1.036745	1.023961	1.051144	1.033565	1.06817	1.066989	1.028887	1.053628	1.052713	1.028659	1.022775	1.066315	1.024805	1.060401	1.051189	1.046994	1.074516	0.969556	1.044646	1.026216	1.0078811	1.070846	1.084526	1.0098175	1.023387	0.9927133	1.04214
8.5		1.087981	1.03012	1.060626	1.053442	1.052402	1.039547	1.065077	1.046079	1.018702	1.06613	1.049492	1.030677	1.027063	1.041196	1.061045	1.0024969	1.073821	1.060212	1.02274	1.064664	1.059644	1.004817	1.038838	1.038335	1.10602	1.054938	1.040245	1.057134	1.010209
8.51		1.10464	1.034196	1.056385	1.047874	1.06609	1.037266	1.051685	1.054673	1.011493	1.083105	1.030533	1.0091934	1.066834	1.059369	1.053957	1.053284	1.023229	1.0061108	1.060482	1.04725	1.053233	1.027496	1.040287	1.084158	1.078259	0.970308	0.9924377	1.065801	1.015611
8.52		1.055206	1.015788	1.048127	1.03544	1.07272	1.037814	1.036959	1.055859	1.024705	1.061676	0.9939674	1.041471	1.063024	1.042377	1.051787	1.0011717	1.038006	1.035925	1.045686	1.028105	1.012469	1.015436	1.053527	1.018885	1.051708	1.060987	0.984928	1.07095	1.090854
8.53		1.070523	1.054522	1.050351	1.048048	1.011812	1.02607	1.047471	0.997626	1.029966	1.021234	1.071877	1.041265	1.059795	1.050395	1.075899	1.024133	1.02343	1.083775	1.026278	0.998486	0.99906022	1.017769	1.066404	1.041158	1.030433	1.01828	1.024032	1.097599	1.054872
8.54		1.076889	1.061926	1.06029	1.036522	1.027409	1.011548	1.06143	1.01207	1.022775	1.042604	1.047762	1.030242	1.084061	1.08398	0.982433	1.03371	1.058781	1.044208	0.9971613	1.074006	0.9987317	1.048904	1.031003	1.024603	0.993121	1.017555	1.059364	1.057343	1.021029
8.55		1.045365	1.080366	1.011122	0.985861	1.053006	1.065489	1.040002	1.0072043	1.085672	1.077493	1.085758	1.027813	1.11493	1.022165	1.071556	1.026232	1.068683	1.045495	1.056398	0.9951362	1.041689	1.046469	1.02406	1.033512	1.033924	1.080028	0.9976753	1.016455	1.13246
8.56		1.066498	1.042206	1.022211	1.08146	1.029115	1.030999	1.019961	1.050294	1.029551	1.087926	1.073047	1.033297	1.04439	1.062741	1.065036	1.078661	1.049202	0.9952646	1.063949	1.028245	1.02382	1.021619	1.028757	1.024314	1.0079902	1.015079	1.010437	1.032698	1.02912
8.57		1.033782	1.021969	0.98479	1.063835	1.032041	1.063242	1.076408	1.011644	1.049066	1.09768	1.052862	1.030137	1.054462	1.052307	1.11591	1.061085	1.077836	1.054912	1.077415	1.018759	1.043378	1.022462	1.08404	1.052515	1.032279	1.10221	1.083802	1.05522	1.046157
8.58		1.023701	1.033682	1.0050685	1.047421	1.054648	1.025804	1.03675	1.069549	1.050792	1.067673	1.038671	1.045103	1.077923	1.024726	1.043978	1.023432	1.0069583	1.06615	1.0073748	1.045355	1.045662	1.051047	1.034076	1.063897	1.024843	1.0024377	0.985183	1.016303	1.029333
8.59		1.031516	1.043519	1.0038819	1.013406	1.05483	1.071256	1.043809	1.040159	1.03989	1.016562	1.031693	1.050013	1.087775	1.004849	1.04373	1.023085	1.014065	1.0752	1.035827	1.019022	1.044006	1.025823	1.062124	1.052016	1.052236	1.071059	1.067854	1.0088757	1.045517
8.6		1.033802	1.064277	1.013472	1.029072	1.054429	1.025892	1.060883	1.050409	1.013458	1.024152	1.022117	1.0041622	1.035181	1.0088249	1.10124	1.075254	1.078237	1.058416	1.01665	1.052012	1.03036	1.023107	1.036404	1.051111	1.071455	1.071488	1.066025	1.0090456	1.019467
8.61		1.040317	1.075096	0.981117	0.9979924	1.034694	1.043255	1.017752	1.019962	1.0322	1.063493	1.02442	0.9947369	1.08494	1.029244	1.032648	1.055756	1.054447	1.031953	1.044725	1.069963	1.033723	1.020243	1.048942	0.989077	1.07084	1.033489	1.066407	1.011341	1.040325
8.62		1.04079	1.039787	0.99989253	1.040538	1.069943	1.066854	1.063656	1.039326	1.055973	1.019965	1.01269	1.026337	0.9948108	1.094672	1.1122	1.083674	1.034852	1.1091	1.026977	1.020142	1.050531	0.9964205	1.050162	1.039692	1.018209	0.99904704	1.028626	1.050825	1.093508
8.63		1.053681	1.036538	1.037781	1.034874	1.017445	1.061892	1.063246	1.081237	1.02123	1.035463	1.05129	1.0895	1.065946	1.023916	1.090289	1.027872	0.9982082	1.0091082	1.037691	1.05847	1.012424	1.060537	1.055504	1.037281	1.055616	1.097157	0.9949706	1.12546	1.018846
8.64		1.039374	1.039159	1.031926	1.058191	1.033031	1.032527	1.047418	1.028297	1.059502	1.041187	1.043489	1.032553	1.053925	1.045653	1.048689	1.029175	1.038894	1.055766	1.025929	1.011632	1.055712	0.960662	1.043034	1.013328	0.970264	1.029032	1.07484	1.073215	1.036372
8.65		0.9999863	1.042355	1.028546	1.065592	1.057419	1.010882	1.024732	1.061248	1.009036	1.049185	1.0049769	1.050085	1.076447	1.019566	1.092429	1.0053373	1.0009798	0.988449	1.044327	1.014369	1.02444	1.048825	1.033652	1.028923	1.082291	0.984852	1.044951	1.047549	1.012267
8.66		1.01676	1.038887	1.018554	1.0074652	1.082828	1.045496	1.079146	1.027437	1.038911	1.064157	1.0984	1.028183	1.029359	1.066455	1.045573	1.046348	1.06122	1.010314	1.023732	1.071898	1.039591	1.003736	1.034476	1.07081	1.016527	1.030404	1.09793	1.0080655	0.99930501
8.67		1.09885	1.019807	1.048268	1.037909	1.039787	1.075002	1.027929	0.95003	1.024813	1.037132	1.065854	1.042281	1.084196	1.052169	1.085214	1.097627	1.0036707	1.084814	1.052422	1.079139	1.0078317	1.046224	1.054897	1.043471	1.025773	1.021702	1.053859	1.084257	1.021839
8.68		1.078904	1.03129	1.037191	1.074168	1.034026	1.065736	1.009049	1.018965	1.063663	1.086909	1.0037097	1.04164	1.088651	1.092102	1.081993	1.021147	1.049639	0.995819	1.096627	1.013848	1.010845	1.047327	1.034339	1.11602	1.019223	1.041081	1.074267	1.056337	1.016708
8.69		1.0073543	1.034632	1.029119	1.032992	1.067145	1.0015242	1.016525	0.9922902	1.060332	1.024592	1.068824	1.053225	1.023138	1.013324	1.023365	1.039362	1.014478	1.068734	1.045738	1.061422	1.013779	1.026473	1.054796	1.10393	0.9946281	1.047526	1.043509	1.06337	1.024526
8.7		1.035348	1.037398	1.038089	1.016082	1.080962	1.051935	1.076211	1.026744	1.073629	1.064304	1.075588	1.047464	1.060535	1.061695	1.10329	1.012493	1.059879	1.05153	1.042475	1.070759	1.029991	1.079572	1.099636	1.12337	1.077996	1.032481	1.045415	1.067045	1.0044118
8.71		1.034852	1.027534	1.0094539	1.041344	1.047907	1.054458	0.981417	1.042485	0.962828	1.048147	1.0094785	1.029783	1.087047	1.017603	1.033083	1.046675	1.093307	1.037222	1.067976	1.056621	1.055056	1.008973	1.0031292	1.038683	1.055151	1.07202	1.02589	1.047037	1.00078155
8.72		1.035714	1.041311	1.0322	1.089392	1.033811	1.021279	1.049334	1.0063267	1.0578	1.057422	1.084545	1.017658	1.017958	1.046393	1.10048	1.048924	1.02634	1.020227	1.029412	1.02745	1.042872	0.97812	1.010529	1.070695	1.061052	1.083839	1.090399	1.015877	0.936329
8.73		1.021366	1.028105	1.04936	1.060502	1.017949	1.046842	1.099597	1.02938	1.040424	1.08437	1.072602	1.013732	1.08227	1.068672	1.077702	1.043187	1.036674	1.01784	1.049036	1.010708	1.013764	1.080629	1.010364	1.010774	1.010084	1.055934	1.049403	1.029329	1.051353
8.74		1.062658	1.035096	1.014316	1.053179	1.0022285	1.027374	1.032492	0.987491	0.97754	1.083643	1.062853	1.064395	1.043389	1.037997	1.058842	1.01497	1.024243	1.060536	1.040967	1.06458	0.970982	1.022728	1.01001	1.042519	1.030193	0.99149	1.029863	0.960416	1.014811
8.75		1.034547	1.0021014	1.027898	1.017691	1.065423	1.041169	1.031262	1.044723	1.044604	1.032253	1.096516	0.9961961	0.975213	1.021615	1.026805	1.043088	1.055051	0.9985513	1.048241	1.03023	1.028759	1.027329	1.033591	1.085873	1.0097086	0.982824	1.059205	1.010056	1.014747
8.76		1.038586	1.037911	1.056113	1.039879	1.0030704	1.043318	1.0015556	1.017032	1.028581	1.05642	1.0266	1.084734	1.010584	1.04818	1.059102	1.028751	1.011077	1.071051	1.011756	1.079926	1.027332	1.065446	1.024163	1.020118	0.982457	1.028738	0.9979702	1.044658	0.98098
8.77		1.037054	1.045597	1.013596	1.033196	1.015412	1.051595	1.016231	1.0086252	1.053037	1.054903	1.076153	1.057025	1.015693	0.9900249	1.14189	1.02784	1.032214	1.058225	1.054249	0.995117	0.9923734	1.045916	1.038869	1.050465	1.050402	1.075883	1.0000547	1.026808	1.0026172
8.78		1.056511	1.085986	1.022059	1.039425	1.069454	1.050394	1.035022	1.076082	1.055753	1.066618	1.063081	1.060918	1.083019	1.060317	1.056024	1.086087	1.0075259	1.023553	0.987376	1.016144	1.019843	1.043668	0.9985342	1.023471	1.026888	1.075959	1.034234	1.044227	1.024476
8.79		1.030658	1.030677	1.022016	1.046118	1.056394	1.045436	1.040928	1.031792	1.082722	1.033496	0.9977422	1.0265	1.080844	1.023408	1.099499	1.011647	0.988084	1.042914	1.048602	1.0070093	1.0125	1.039605	1.059501	1.098726	1.038711	1.055561	1.054626	1.037595	1.053088
8.8		1.076395	1.018313	1.033719	1.11883	1.032174	1.061183	1.038181	1.039739	1.076711	1.089043	1.0015044	1.022965	1.049746	1.081745	1.081711	1.05353	1.01695	1.037062	1.013679	1.055723	1.039841	1.041805	1.053214	1.079122	1.035856	1.025788	1.071334	1.014352	1.028543
8.81		1.020693	1.016264	1.032344	1.068146	0.985225	1.049159	1.038897	1.034242	1.024664	1.11236	1.054343	1.043859	1.078994	1.063003	1.076459	1.082517	1.028836	0.9910066	1.030205	1.016751	1.043508	1.012919	1.080968	1.039934	1.073032	1.027812	1.018287	1.030885	1.026172
8.82		1.061054	1.046908	1.011501	1.019737	0.984673	1.015216	1.044913	0.985371	1.037817	1.0010764	1.01455	1.037464	1.087756	1.033005	1.0049867	1.042621	0.9901414	0.986982	1.02833	1.052925	1.033073	1.05685	1.069152	1.019365	1.010343	1.038175	1.070403	0.982615	1.039788
8.83		1.020957	1.088616	1.018767	1.036867	1.067592	1.022314	1.038448	1.010146	1.070036	1.086714	1.044409	1.049172	1.068065	1.038863	1.016463	1.035155	0.9941975	1.01666	1.035543	1.039182	1.00046015	1.032842	1.027994	1.038204	0.981385	1.033852	1.063245	0.9988554	0.977947
8.84		1.009487	0.989362	1.022447	1.021723	1.045564	1.017457	1.044944	1.05284	1.039587	1.059584	1.042833	1.038179	1.0061475	1.034647	1.064386	1.021523	1.0071635	1.048392	1.056772	1.040502	1.030784	1.017505	1.033194	1.090466	1.030377	1.023068	1.010162	1.051254	0.9933449
8.85		1.043167	1.019286	0.9952136	1.016729	1.031023	1.025535	1.085346	1.020661	1.031718	1.01089	1.04705	1.049768	1.088431	1.023121	1.069942	1.055101	1.011756	1.0078237	1.025903	1.055522	1.039982	0.98408	1.067478	1.058172	1.05979	1.047742	0.957602	1.020317	1.028661
8.86		1.045063	0.9916028	1.038993	1.04775	1.031683	1.038512	1.031773	0.984296	1.029958	1.027929	1.051695	1.040766	1.036591	1.019394	1.046736	1.023707	1.021794	1.030658	1.065332	1.056152	1.045802	1.032236	1.018558	1.032773	1.078221	1.060978	1.0067648	1.050027	1.030219
8.87		1.10086	1.056818	0.989596	1.044936	1.081674	1.045126	1.020989	1.024327	1.063234	1.081038	1.048866	1.0010555	1.022589	1.095381	1.092289	1.033174	1.026894	1.054066	1.04114	1.013077	1.031954	1.011971	1.0048301	1.045107	1.084273	1.027469	0.9903874	1.1017	1.0456
8.88		1.039928	1.014975	1.021922	1.0149	1.034336	1.041546	1.023182	1.013548	1.062037	1.064376	1.059057	1.022793	1.054895	1.065494	1.06785	0.9965172	1.020916	1.048483	1.033211	1.0038471	1.055583	1.056768	1.073379	1.039035	1.041441	1.053729	1.088493	1.042451	1.058231
8.89		1.061998	1.04696	1.078656	1.051447	1.056824	1.035809	1.065477	1.028854	1.071687	1.081391	1.08216	1.07801	1.045046	1.11908	1.054105	1.034812	0.97098	1.035719	1.0040163	1.024765	1.027685	1.051382	1.12156	1.024574	1.047346	1.05297	1.048458	1.096255	1.059203
8.9		1.026249	1.024537	1.052468	1.060473	1.045451	1.047988	1.044251	1.014873	1.0057538	1.060659	1.038865	1.066872	1.043414	1.054682	1.0072312	1.077752	1.01849	1.045897	0.970938	0.985959	1.035732	1.031633	1.040795	1.060954	1.03017	1.056153	1.046276	1.055489	1.062902
8.91		1.038324	1.048443	1.028269	1.070295	1.037167	1.012657	1.054586	1.026559	1.0072433	1.046178	1.0067017	1.045882	1.063109	1.044256	1.049493	1.033774	1.037722	1.057541	1.069366	1.029197	1.050763	1.095536	1.050672	1.014786	1.043478	1.045734	1.011676	1.090926	1.040042
8.92		1.026954	0.9913144	0.9987917	1.052633	0.982004	1.034229	1.015305	1.042421	1.02388	1.030843	1.028765	1.0037438	0.9945633	1.0464	0.9946473	1.02271	1.039763	1.02986	1.053264	1.017549	1.031929	1.03519	1.045336	0.984248	1.099742	1.030502	1.053343	1.08332	0.987357
8.93		1.072211	1.03966	1.036649	1.067857	1.070468	1.018948	1.058376	1.061011	1.036954	1.058898	1.064565	1.030459	1.040186	1.033678	1.052818	1.019387	1.049093	1.05982	0.9964898	1.04834	1.068885	1.010289	1.030027	1.039023	1.076293	1.080649	1.085844	1.040039	1.05096
8.94		1.025294	1.056849	1.020472	1.00098992	1.035658	1.067684	1.08669	1.04944	1.027834	1.058734	1.073552	1.078066	1.055562	1.038427	0.9992277	1.078966	1.017073	1.079185	1.090137	1.10316	0.986867	1.08223	1.066217	1.074969	0.9912044	1.025492	1.017894	0.99932276	1.085724
8.95		1.017859	1.047404	1.02212	1.021137	1.061903	1.03873	0.9950523	1.021736	1.017762	1.043613	1.050295	1.059547	0.972082	1.009569	1.11553	1.069905	1.11775	1.071101	1.040795	1.044121	1.03013	1.082391	1.1235	1.010959	1.027928	1.077234	1.039978	1.0030592	1.084738
8.96		0.9952325	1.064145	1.015644	1.03899	1.043898	1.033483	1.010088	1.0092441	1.06564	1.063684	1.036984	1.059403	1.088627	1.041212	1.04024	1.11549	1.062006	1.091429	1.024917	1.057663	1.064682	1.056571	1.082033	1.030871	1.070517	1.040346	1.018932	1.088697	1.074111
8.97		1.0622	1.029951	1.045152	1.043694	1.035508	1.027093	1.043372	1.05622	1.06368	1.062318	1.051542	1.017471	0.9925193	1.095332	1.02719	1.06079	1.050895	1.026811	1.029217	1.032213	1.052059	1.052	1.039432	0.962033	1.0084452	1.073108	0.985954	1.053035	1.015491
