Time	ROI1	ROI2	ROI3	ROI4	ROI5	ROI6	ROI7	ROI8	ROI9	ROI10	ROI11	ROI12	ROI13	ROI14	ROI15
16.84	1.028651	1.043498	0.99926265	1.0062899	1.041416	1.039487	1.03139	1.051894	1.035148	1.022203	1.063044	1.098424	1.010274	1.020124	1.00095898
16.85	1.040752	1.0078811	1.046021	1.028387	1.050291	0.9917808	1.019186	1.040777	1.043493	1.047589	1.05531	1.027906	1.062342	1.071779	1.037106
16.86	1.026534	1.042605	1.003153	1.0085811	1.020075	1.058864	1.046836	1.066893	1.017501	1.021417	0.981998	1.0052549	1.062214	1.016906	1.017531
16.87	1.03292	1.01519	1.0053776	1.022424	1.029797	1.021324	1.043589	1.014925	1.031632	1.066002	1.089695	1.061476	1.095714	1.09833	1.034979
16.88	1.021935	1.050896	1.018534	1.011096	1.013073	0.9927341	0.980581	1.05306	1.042824	1.066216	1.099226	1.090485	1.054157	1.044727	1.0040771
16.89	1.012495	1.020207	1.0094888	1.036224	1.0074034	1.0028203	0.950797	1.051623	1.00039234	1.051582	1.0044348	1.0071946	0.998777	1.011672	0.99950016
16.9	1.022639	1.03856	1.038221	1.00060486	1.040507	1.049617	1.068302	1.025648	1.018118	1.0052802	0.969972	1.0079742	1.011352	1.028737	1.046807
16.91	1.015756	1.046434	1.015638	1.014963	1.11346	0.9954219	1.027277	1.039722	1.083978	0.985518	1.022321	0.96437	1.0034187	1.0037476	0.9954199
16.92	1.0537	1.02369	1.047021	1.01923	1.0072374	0.979723	1.027307	1.015512	0.982793	0.960053	1.013263	0.974975	1.011662	0.968992	1.020765
16.93	1.038608	1.076772	0.9951923	1.034275	0.98273	1.058865	0.982847	1.026245	1.018499	0.98192	1.048256	1.036435	1.038481	0.941928	1.064891
16.94	1.021252	1.017876	1.0054189	1.01453	1.031758	0.9924918	1.044095	1.039246	1.043894	1.02213	1.043441	0.941301	1.0047022	1.048938	0.966956
16.95	1.06185	1.022839	1.035196	0.989292	0.988673	1.048069	1.012282	1.033915	1.061397	1.028894	1.024584	1.017615	1.035689	1.023021	1.0083519
16.96	1.033962	1.046227	1.021796	1.020846	1.088227	1.020973	1.060048	1.07317	1.071493	1.024089	1.051092	1.037021	1.041442	1.047711	1.053827
16.97	1.027177	1.037637	1.014819	1.011992	1.086549	0.965827	1.037179	1.046317	1.016069	1.063733	1.062348	0.9989519	1.045321	1.03476	1.010355
16.98	1.0074057	1.038279	1.022136	1.034781	1.060855	0.976961	0.995926	0.99904024	1.065794	1.073148	1.03551	0.9943472	1.016556	1.031863	1.022518
16.99	1.033126	1.01285	1.0072377	1.0089897	0.947774	1.003115	1.020744	1.028281	0.9966364	1.052673	1.051532	1.054168	0.984952	1.037651	1.028912
17	1.019758	1.039515	1.013806	1.003523	1.018906	0.949528	1.017741	1.026934	1.078387	0.9939186	0.978458	1.014692	1.041124	1.062952	1.005777
17.01	1.032102	1.030967	0.987367	1.03202	1.0045253	1.028081	1.083547	1.063033	1.053615	1.0076355	0.97485	1.070621	1.0014954	1.039729	1.043219
17.02	1.01374	1.043228	1.017707	1.027391	1.017398	0.9931215	1.024665	1.0062429	1.087873	1.00005777	1.0019534	1.0094627	1.055447	1.067149	1.048339
17.03	1.02841	1.01259	1.016301	1.016958	1.057067	1.0013821	1.018046	1.0073862	1.016135	1.024453	1.029815	1.0081811	0.9935165	1.05588	1.054997
17.04	1.023149	1.017312	1.011908	1.026794	1.055216	0.962382	1.026939	1.0077612	1.020435	1.11319	1.0060955	1.018509	1.018791	1.033897	1.088036
17.05	1.0040594	1.05136	1.0065122	0.994088	1.078496	0.953431	1.044289	1.070386	1.033614	1.0087229	1.013166	1.034336	1.0017221	1.047854	1.0090807
17.06	1.021107	1.025607	1.015863	1.010658	0.97378	1.17775	1.035553	0.927302	1.089762	1.0070735	1.0037877	1.0057955	0.970826	1.0042671	1.017384
17.07	1.0025963	1.039309	1.0061794	1.0080445	1.057724	1.34646	1.013336	1.052096	1.075816	0.9992972	1.057844	1.13508	0.958442	1.032281	1.021702
17.08	1.048374	1.024169	1.027564	1.013861	1.031585	1.24308	1.015503	1.028149	1.054614	1.039895	0.985638	1.20123	1.013693	0.952678	1.05552
17.09	1.021616	1.03334	1.017117	1.0023648	1.0057492	1.21934	1.032774	1.024729	1.037582	1.023625	1.05532	1.14561	1.051577	1.081744	0.986436
17.1	1.013813	1.056342	1.023427	1.0105	1.097955	1.18469	1.021159	1.0038328	1.066143	1.025382	1.039376	1.077855	1.00037945	1.0015472	1.038647
17.11	1.022057	1.039807	1.044198	1.012154	1.064368	1.1473	1.040513	0.9929595	1.021361	1.049781	1.03168	1.12625	1.033218	0.975362	1.036086
17.12	1.017818	1.0065979	0.9989236	1.031671	1.010983	1.17561	1.056074	1.00010739	1.028031	1.037262	1.083775	1.08497	1.070257	1.024793	1.048535
17.13	1.028464	1.00074877	1.020823	1.0081933	1.050336	1.1272	1.048561	1.0034771	1.04931	1.057004	1.013323	1.020114	0.9966617	1.020661	1.0067898
17.14	1.013265	1.059117	1.046881	1.036883	0.98156	1.38294	1.095427	1.02246	1.035613	1.016479	0.986876	1.020862	1.025146	1.041675	1.016424
17.15	0.9934996	1.067859	1.02498	1.014277	0.97211	1.3141	1.041192	1.0040617	1.08791	0.980071	1.022754	1.048805	1.043432	1.081045	1.024918
17.16	1.031131	1.067312	1.034563	0.9954912	1.016178	1.297	1.034699	1.053651	1.048573	1.086162	1.030099	1.014389	1.014072	0.9912342	1.030524
17.17	1.026657	1.059007	1.02196	1.034757	0.951859	1.22233	1.014272	1.0022519	1.047666	1.043446	0.9910375	1.029926	0.9937078	1.053929	1.033688
17.18	1.026511	1.039363	1.048799	1.012983	1.0022908	1.13044	0.928977	0.955377	1.077319	1.088464	1.021666	1.017167	1.056308	1.069217	0.981363
17.19	1.015078	1.0428	1.042286	0.9943648	1.038925	1.17215	1.047818	1.0074	1.038819	1.042412	1.10441	1.063389	1.047837	1.086241	0.981865
17.2	1.036869	1.042528	1.0073428	1.067512	1.0013598	1.15769	0.9947468	1.029941	1.055998	1.060559	1.073926	1.026015	1.01915	1.093885	0.95814
17.21	1.064983	1.10575	1.031508	1.058681	1.039673	1.16829	1.034899	0.983574	1.052988	0.9906282	1.10273	1.089494	1.038762	0.983807	1.03453
17.22	1.087965	1.090253	1.1174	1.049852	1.072825	1.15803	1.11543	1.091205	1.0068376	1.0072868	0.939824	1.05139	1.014268	1.0096766	1.027661
17.23	1.21056	1.34969	1.3303	1.13182	1.24292	2.2691	1.68163	0.9933294	1.41305	1.12637	0.99922757	1.069397	1.12957	1.48504	1.066708
17.24	1.27504	1.47504	1.51098	1.14149	2.0389	2.4412	2.2995	0.974955	1.50992	1.0043779	0.9911254	1.068066	1.1629	1.73507	1.093666
17.25	1.36372	1.60387	1.54524	1.13221	2.0678	2.4454	2.2322	1.76094	1.80722	1.99564	1.60415	1.68195	1.34972	1.61681	1.11206
17.26	1.4158	1.64789	1.51195	1.135	1.90194	2.4546	2.0362	2.1863	1.68585	2.0218	1.57083	1.96356	1.27935	1.62449	1.108
17.27	1.41631	1.54261	1.47827	1.12248	1.69615	2.4244	1.74728	2.0048	1.52914	2.1383	1.63748	1.7185	1.35814	1.4876	1.18158
17.28	1.38592	1.42996	1.47918	1.13158	1.98004	2.4268	1.63212	1.80711	1.31506	2.0593	1.77243	1.38992	1.45059	1.39564	1.2188
17.29	1.43685	1.39604	1.43828	1.11891	2.1011	2.4163	1.60873	1.5935	1.2804	2.2187	1.96073	1.37128	1.40734	1.29715	1.17927
17.3	1.4583	1.35849	1.44456	1.1206	1.91288	2.1646	1.51713	1.48976	1.27999	2.265	1.78943	1.2599	1.45165	1.34439	1.18998
17.31	1.43081	1.27725	1.46649	1.1217	1.65275	2.1538	1.41327	1.37565	1.22993	2.1839	1.68952	1.1678	1.48129	1.21004	1.17424
17.32	1.39977	1.2606	1.49282	1.11437	1.48762	2.0602	1.34435	1.30685	1.2124	2.23	1.47304	1.19544	1.34208	1.23225	1.21161
17.33	1.37116	1.2195	1.52031	1.12126	1.36575	2.0022	1.24798	1.217	1.22305	2.1425	1.33549	1.10421	1.23659	1.19583	1.16681
17.34	1.3394	1.20688	1.54648	1.10553	1.37915	1.917	1.30106	1.58878	1.22103	1.98095	1.35361	1.14571	1.24576	1.14495	1.1712
17.35	1.26504	1.20169	1.54981	1.10654	1.25538	2.0516	1.19066	1.52448	1.17451	2.0155	1.64424	1.24322	1.21449	1.22808	1.13161
17.36	1.23198	1.18558	1.5283	1.099992	1.27165	1.74975	1.19168	1.36619	1.1523	1.73718	1.47497	1.3543	1.20417	1.20539	1.095366
17.37	1.21347	1.13446	1.53695	1.084719	1.20245	1.89047	1.11341	1.34494	1.10123	1.59929	1.47461	1.5341	1.1684	1.10766	1.081124
17.38	1.22791	1.13115	1.46514	1.085539	1.2692	1.99344	1.16638	1.25786	1.11942	1.45047	1.28837	1.33038	1.17825	1.15297	1.090315
17.39	1.17933	1.13233	1.44061	1.074099	1.22303	2.127	1.2192	1.22778	1.12181	1.78053	1.18869	1.29986	1.25069	1.11348	1.023048
17.4	1.19511	1.11625	1.39158	1.049863	1.26916	2.0804	1.14901	1.21236	1.12433	1.66726	1.1944	1.16816	1.20382	1.25803	1.069778
17.41	1.19022	1.11789	1.34704	1.062445	1.21232	1.8113	1.20414	1.1073	1.14519	1.56746	1.20582	1.1562	1.13253	1.065057	1.091009
17.42	1.1938	1.10215	1.30601	1.090271	1.17664	1.62366	1.21012	1.10868	1.10215	1.39374	1.13721	1.085913	1.091426	1.12628	1.037529
17.43	1.17091	1.10927	1.31243	1.065651	1.24125	1.47547	1.23256	1.12212	1.038708	1.32787	1.11497	1.14201	1.056791	1.088254	1.070558
17.44	1.1466	1.075322	1.31922	1.072655	1.32883	1.48982	1.13742	1.07831	1.045963	1.28095	1.1342	1.044183	1.1489	1.07523	1.12812
17.45	1.15347	1.089198	1.28108	1.077819	1.18774	2.0266	1.16754	1.11189	1.094037	1.24668	1.082776	1.11368	1.067618	1.10413	1.084062
17.46	1.10595	1.087526	1.26027	1.052659	1.18361	1.8239	1.13011	1.059475	1.11427	1.20269	1.097287	1.11787	1.11818	1.20627	1.011477
17.47	1.11019	1.065749	1.23135	1.065002	1.15516	1.60005	1.050206	1.060681	1.055084	1.20279	1.041649	1.012196	1.11539	1.19555	1.12106
17.48	1.0902	1.09855	1.20359	1.060328	1.1186	1.77524	1.074211	1.072121	1.050765	1.20151	1.076633	0.975508	1.089288	1.062959	1.014589
17.49	1.095871	1.06175	1.25177	1.077117	1.080292	1.90207	1.10761	1.092076	1.062315	1.19356	1.067328	1.14145	1.12999	1.21227	1.11325
17.5	1.10154	1.079038	1.1625	1.054571	1.11559	1.87118	1.033066	1.08862	1.056482	1.12344	1.10121	1.12041	1.17307	1.13084	1.039572
17.51	1.092886	1.10746	1.15703	1.055777	1.095057	1.58388	1.042972	1.27875	1.022193	1.15224	1.085093	1.093401	1.14198	1.13219	1.062149
17.52	1.095773	1.098785	1.19402	1.042838	1.09885	1.64315	1.06869	1.21979	1.08606	1.76708	1.056974	1.10282	1.12916	1.19375	1.077475
17.53	1.082544	1.1035	1.17171	1.057481	1.13063	2.0466	1.030942	1.14331	1.077041	1.65362	1.048562	1.066756	1.051326	1.10726	1.070627
17.54	1.080686	1.10788	1.14088	1.076457	1.088406	1.83215	1.1211	1.18664	1.073932	1.45286	0.9936184	1.068265	1.06598	1.0034453	1.049932
17.55	1.088033	1.068858	1.12859	1.051	1.14637	1.5849	1.078004	1.13036	1.083161	1.79891	1.01835	1.09258	1.053661	1.093486	1.084492
17.56	1.088973	1.0839	1.13201	1.04756	1.076758	1.43255	1.085323	1.065059	1.059835	1.66273	1.028452	1.1147	1.068016	1.05561	1.057717
17.57	1.081603	1.11858	1.16116	1.048878	1.10594	1.37003	1.10203	1.12943	1.13701	1.52962	1.049766	1.12741	1.052735	1.088423	1.029156
17.58	1.079448	1.12366	1.11971	1.055002	1.1243	1.69	1.029095	1.021731	1.10902	1.43098	1.00022341	1.14661	1.091159	1.032557	1.072618
17.59	1.099436	1.078905	1.14982	1.040157	1.079108	1.69953	1.064439	1.09761	1.063226	1.39044	1.00053261	1.094464	1.11061	1.096654	1.057533
17.6	1.091417	1.11973	1.12856	1.033993	1.1951	1.56317	1.089624	1.026507	1.069778	1.31322	1.058459	1.07028	1.083369	1.1297	1.092741
17.61	1.10141	1.0634	1.095857	1.063843	1.12019	1.60423	1.09714	1.062789	1.082799	1.25127	1.087255	1.069687	1.11033	1.11321	1.0042653
17.62	1.082018	1.074588	1.11202	1.027951	1.028073	1.73049	1.10658	1.011863	1.046328	1.18145	1.0065319	1.023969	1.038941	1.079281	1.0644
17.63	1.06851	1.055871	1.10926	1.030502	1.11822	1.62141	1.071829	1.057987	1.06692	1.22907	1.020212	1.054537	1.021577	0.963568	1.099159
17.64	1.096934	1.088333	1.10026	1.06168	1.062477	1.46998	1.12711	1.016391	1.050815	1.19328	1.036457	0.987268	1.067875	1.13206	1.022626
17.65	1.12465	1.052127	1.090778	1.033694	1.057807	1.3831	1.070105	1.074378	1.098222	1.18592	1.015606	1.017855	1.073297	1.1371	1.010428
17.66	1.08013	1.074072	1.11151	1.038324	1.088905	1.43003	1.082982	1.053772	1.059918	1.11043	1.034538	1.24386	0.985693	1.13543	1.052796
17.67	1.077047	1.056496	1.11053	1.039831	1.039614	1.27428	1.10431	1.033082	1.034124	1.13414	1.10407	1.1549	1.057727	1.065231	1.050818
17.68	1.06271	1.074532	1.089907	1.035403	1.081378	1.31673	1.076543	1.031435	1.017543	1.02832	1.068264	1.10557	1.0030143	1.12499	1.044293
17.69	1.065061	1.051867	1.050439	1.03746	1.049641	1.17071	1.13636	1.051827	1.034999	1.11954	0.9914598	1.064953	1.032644	1.031185	1.010001
17.7	1.056146	1.073688	1.11235	1.040564	1.090486	1.14627	1.060563	1.095161	1.0059443	1.12995	1.0064195	1.053861	1.12973	1.026181	1.024091
17.71	1.076775	1.07364	1.11462	1.052191	1.079851	1.23248	1.086647	0.985374	1.092643	1.06129	0.979772	1.089943	1.066798	1.067143	1.12579
17.72	1.074806	1.058981	1.093907	1.059065	1.022616	1.099427	1.05628	1.081087	0.959194	1.084164	1.024247	1.17155	1.086061	1.039769	1.038075
17.73	1.07845	1.07747	1.12871	1.022321	1.0067055	1.13148	1.079305	1.026288	1.019372	1.023913	1.037068	1.10585	1.027638	1.033186	1.057525
17.74	1.083956	1.10529	1.12949	1.038785	1.097505	1.21279	1.097756	1.081234	1.029797	1.078305	1.0671	1.024773	1.059804	1.080617	1.083906
17.75	1.10185	1.085716	1.11035	1.06301	1.1204	1.13131	1.080147	1.030846	1.084038	1.068906	1.031568	1.14098	1.067917	1.020407	1.024037
17.76	1.066809	1.045377	1.070076	1.039841	1.015599	1.095192	1.072406	1.056797	1.024262	1.0085921	1.038258	1.056311	0.9899	1.069084	1.044944
17.77	1.05343	1.051496	1.097513	1.063003	1.077265	1.095136	1.081418	1.091174	1.10034	1.049708	1.029512	1.030845	0.9938427	1.080296	1.021792
17.78	1.062476	1.072058	1.081042	1.060383	1.040386	1.10252	1.11768	1.061212	1.048631	1.095052	0.982095	1.079338	1.04341	1.056749	1.0094495
17.79	1.053488	1.079211	1.08877	1.034168	1.068104	1.067831	1.01347	0.961034	1.069418	1.060439	1.075983	1.031613	1.026031	1.053322	1.030582
17.8	1.048144	1.092249	1.10541	1.03434	1.034943	1.34899	1.066269	1.04107	1.039712	1.06037	1.032526	1.040129	0.989674	0.9906748	1.053871
17.81	1.044555	1.053564	1.073106	1.046774	0.985247	1.8177	1.01274	1.066422	1.037155	1.047317	1.072616	1.11144	1.031621	1.020696	1.009859
17.82	1.035244	1.071241	1.094849	1.011748	1.076399	1.63252	1.014138	1.039662	1.087609	1.044592	0.966124	1.16368	1.03327	1.0027614	1.058151
17.83	1.053134	1.042856	1.063324	1.024321	1.02753	1.51295	1.042838	0.962722	1.088959	0.9919936	0.9915014	1.081941	1.02266	0.981128	1.070767
17.84	1.035633	1.068234	1.069156	1.032268	1.088102	1.38588	1.11625	1.032253	1.0070307	0.97588	1.038586	1.078291	1.01412	1.015123	1.033782
17.85	1.041643	1.059379	1.082795	1.026477	1.062205	1.32454	1.058902	1.045281	1.044668	1.052096	0.988781	1.033039	0.9979727	1.039417	1.028312
17.86	1.040674	1.039647	1.07373	1.048558	1.062789	1.24817	1.012995	1.073937	1.05223	1.028952	1.057502	1.15011	0.987314	1.072745	1.0635
17.87	1.026515	1.09051	1.07589	1.020105	1.024735	1.23053	1.065448	1.11644	1.050386	0.999966269	1.097513	1.35682	0.986128	1.073254	1.050518
17.88	1.070659	1.073646	1.071619	1.039997	1.10924	1.15662	1.057076	1.10113	1.00905	1.091332	1.077569	1.19785	0.953418	0.9913811	1.047466
17.89	1.058692	1.076212	1.066331	1.031924	1.12885	1.1493	1.014757	1.084716	1.042152	1.00048814	1.068848	1.12948	1.033928	1.074312	1.056176
17.9	1.059369	1.093991	1.038485	1.03108	1.051025	1.08243	1.069698	1.047957	1.012204	1.020232	0.979938	1.096677	1.039263	0.978886	1.026334
17.91	1.043143	1.054668	1.034959	1.01657	0.985106	1.14161	1.043694	1.04809	1.038837	1.025732	0.98743	1.11755	1.0030946	0.986006	1.054839
17.92	1.017199	1.026936	1.032485	1.03012	1.056856	1.08163	1.050034	0.988566	1.024043	1.049516	1.041896	1.11627	1.012868	0.971682	1.046977
17.93	1.074264	1.017984	1.035514	1.021334	1.065677	1.049793	1.12418	1.053937	1.055493	1.074588	1.048554	1.24201	1.0098987	1.064738	1.03759
17.94	1.036611	1.083962	1.027596	1.04195	1.062129	1.097919	1.003595	1.055423	1.055648	1.012527	1.029084	1.093273	1.024851	1.011307	1.092589
17.95	1.02553	1.073142	1.053441	0.99988896	1.097049	1.1099	1.06073	1.036186	1.023908	1.017857	1.03641	1.14494	1.066746	1.059643	1.0037728
17.96	1.045709	1.036859	1.042759	1.038325	1.12773	1.042851	1.056676	1.040792	1.066444	1.062467	1.014639	1.041165	0.925072	1.071281	1.038098
17.97	1.047393	1.08222	1.07248	1.02248	1.084941	1.039507	1.039079	1.16325	1.033412	1.0017496	1.007095	1.12774	1.0094418	1.084334	1.070733
17.98	1.058635	1.064463	1.069773	1.051349	1.045884	1.076388	1.058444	1.099374	1.064581	1.051392	1.030844	1.057146	0.99993452	1.056771	1.023713
17.99	1.064867	1.10201	1.030663	1.031445	1.046592	1.030546	1.059021	1.14917	1.11987	1.019128	1.066622	1.01703	0.978377	1.0082375	1.025299
18	1.050164	1.11378	1.055628	1.023334	1.068159	1.041098	1.053852	1.21628	1.0033976	0.9930051	0.9969859	1.067133	1.019349	1.00078228	1.020111
18.01	1.055159	1.053018	1.029794	1.018616	1.018034	0.946669	1.035509	1.1407	1.00745	1.0080988	1.030878	1.069496	0.971987	1.02569	1.051375
18.02	1.022251	1.060135	1.052332	1.033523	1.075977	1.10112	1.081413	1.094834	1.023687	1.03784	1.022922	1.0062348	1.056667	1.12305	1.03954
18.03	1.056921	1.04838	1.082171	1.02063	1.052076	1.28228	1.070832	1.071037	1.037334	1.029674	1.040276	0.9942484	1.014438	1.10829	1.0063173
18.04	1.034484	1.048684	1.04972	1.021885	0.9984037	1.22001	1.06963	1.013624	1.021557	1.0037652	1.01115	1.0083953	0.978117	1.11659	0.984959
18.05	1.048952	1.052554	1.059448	1.041867	1.036762	1.15197	1.04965	1.024951	1.013128	1.023774	1.10297	0.968007	1.039841	1.057263	1.00050843
18.06	1.04102	1.067691	1.02082	1.013635	1.06468	1.15293	1.031393	1.033592	1.038303	1.076935	1.031728	0.983525	1.0053671	1.083937	0.972395
18.07	1.054773	1.057785	1.052631	1.030955	1.02571	1.076868	1.052489	1.0092254	1.036892	1.064349	1.021853	1.061883	0.976114	0.970207	1.019602
18.08	1.047441	1.039891	1.08168	1.028817	1.12285	1.11637	1.086729	1.058661	1.077768	0.973201	0.9911075	1.068963	0.953858	1.073113	1.037797
18.09	1.045816	1.033002	1.054417	1.036787	1.047979	1.1081	1.087358	1.045809	1.037452	1.09622	1.042543	1.039274	1.0082439	1.050357	1.031004
18.1	1.0089088	1.068456	1.03606	1.029116	1.066993	0.97792	1.058941	1.09076	1.033856	0.9966407	1.069537	1.010695	1.0042485	1.044695	1.051504
18.11	1.030381	1.057395	1.050138	1.024131	0.9963755	1.067509	1.081128	1.10203	1.087012	1.056858	1.11171	1.017542	0.981516	1.055162	1.055127
18.12	1.050811	1.058819	1.041458	1.040263	0.940067	1.04445	1.064566	1.059515	1.054302	1.0048412	1.040181	1.0074831	0.9937054	0.977524	1.044875
18.13	1.020554	1.036226	1.039933	1.057304	1.057693	1.057866	1.02458	1.055571	1.024516	1.030185	1.041324	1.035315	1.028589	1.046771	0.97911
18.14	1.023599	1.06635	1.031865	1.052142	1.11494	1.014074	1.00052691	1.018516	1.075443	1.033922	1.097049	1.022836	1.058454	1.094839	1.12053
18.15	1.059299	1.073989	1.01995	1.027339	1.061054	1.059125	1.11773	1.039714	1.06956	1.016717	0.958735	1.0052738	1.033755	1.066199	1.071793
18.16	1.041706	1.067121	1.044437	1.021865	1.058683	1.10637	1.07741	1.0010229	0.9913103	1.021367	0.979716	1.011038	1.03901	1.056667	1.061072
18.17	1.045719	0.9961477	1.014716	1.028866	1.11046	1.083244	1.06853	0.985694	1.0096302	1.085951	1.032241	1.037401	1.033204	1.024399	1.020321
18.18	1.029056	1.025321	1.025779	1.029699	1.019169	1.013288	0.985423	1.044952	1.034007	0.97928	1.059725	0.962807	0.981288	1.060743	1.021226
18.19	1.034126	1.085493	1.043616	1.016771	1.092642	1.094919	1.0085124	1.016342	1.039546	1.039026	0.977129	1.001936	1.024198	1.12724	1.045457
18.2	1.047461	1.023772	1.0080938	1.059379	1.044774	1.000062919	1.037348	1.034959	0.979678	1.052781	0.986076	1.084557	1.020277	1.056296	0.971008
18.21	1.083713	1.050868	1.04815	1.030417	1.066324	1.02826	1.072271	1.063987	1.044716	1.041206	1.052253	1.11416	1.011459	1.036094	1.033862
18.22	1.10846	1.071899	1.067963	1.05266	1.050249	1.03109	1.079434	0.963179	0.982899	0.975085	1.005742	1.066359	1.0063933	0.988496	1.0019728
18.23	1.081713	1.066413	1.045416	1.045527	1.062406	1.054367	1.02078	1.0036001	0.998812	1.040682	1.067295	1.042478	1.045111	1.068081	1.053686
18.24	1.060217	1.054641	1.046217	1.040631	1.063387	1.042603	0.9923691	1.056017	1.076145	1.018512	0.9902886	1.095589	1.025693	1.069522	0.973208
18.25	1.069808	1.062379	1.0052822	1.046062	1.01492	1.029525	1.048862	1.049169	1.042644	1.055689	1.0085162	1.080956	0.945708	1.011567	1.017603
18.26	1.063405	1.052357	1.063874	1.034761	1.038351	1.059071	1.062926	0.9932886	1.015422	1.05956	1.020614	1.13054	1.019188	1.018862	1.011862
18.27	1.051672	1.059795	1.035245	1.026491	1.059813	1.37416	0.99869	1.030313	1.0098882	1.032378	1.0039688	1.08149	1.033414	1.10239	1.046778
18.28	1.029544	1.046549	1.016736	1.029084	1.019869	1.52574	1.01899	1.0278	1.039328	1.013014	1.00095351	1.044073	0.976616	1.036453	1.044282
18.29	1.028008	1.01955	0.99966844	1.019964	1.0027258	1.39496	1.027157	1.084709	1.042079	0.970421	1.062472	1.044664	1.059383	1.071785	1.03561
18.3	1.036389	1.03408	1.036038	1.030064	1.030091	1.32599	1.066912	0.9930716	1.059492	1.055779	1.028659	1.011034	0.9912295	1.022523	0.989431
18.31	1.037382	1.058298	1.046759	1.025788	1.06452	1.28256	1.054847	1.084189	1.0098848	1.081543	1.006945	1.065043	1.0058451	1.016683	0.988165
18.32	1.054037	1.073709	1.065219	1.033814	1.013857	1.20355	1.069833	1.035227	1.05309	1.055574	1.04205	1.026623	1.010714	1.069483	1.0088666
18.33	1.01817	1.034203	1.022816	1.014329	1.0058754	1.40256	1.039229	0.9907449	0.941919	1.045315	0.976192	1.0066587	1.0055674	1.0014247	1.021383
