Time	ROI1	ROI2	ROI3	ROI4	ROI5	ROI6	ROI7	ROI8	ROI9	ROI10
9.87	1.034419	1.0032906	1.01954	1.0024227	1.022522	1.027602	1.044546	1.022039	1.02637	0.9803
9.88	1.019922	0.991801	1.03368	1.043109	1.070266	1.014169	1.024114	1.04841	1.04893	1.04355
9.89	1.033895	0.9914825	1.051685	1.02242	1.028462	1.01498	1.028508	1.027085	1.016306	0.966295
9.9	1.012002	1.0056032	1.041916	1.028028	1.062704	1.063646	1.064232	0.99938937	1.018667	1.043312
9.91	1.025997	0.986924	1.067396	0.9989336	1.024167	1.05392	1.018691	1.014454	1.0099294	1.020348
9.92	1.05451	1.0099581	1.014526	1.027589	1.021695	1.012614	1.03428	1.080757	1.059632	1.027567
9.93	1.028983	0.9935218	1.019164	1.0077641	1.0054692	1.049666	0.987974	1.021907	0.986561	1.04448
9.94	1.0025008	0.9971374	1.0074997	1.016979	0.994234	1.015355	1.017091	0.9901319	1.038063	1.018986
9.95	1.036038	1.0074191	1.053118	1.0065589	1.017895	1.019955	1.032115	1.028409	0.99909737	0.986999
9.96	1.0072057	1.0091277	1.032058	1.011243	1.0075006	1.030822	1.028253	1.073145	0.9918723	0.985298
9.97	0.9987598	1.008985	1.081372	1.037864	1.04015	1.00045761	0.9924834	1.010857	1.050108	0.987017
9.98	1.014291	1.013264	1.11794	1.012654	1.033808	1.041339	1.034947	1.021129	0.9936856	1.034408
9.99	1.041117	1.009862	1.097168	1.024329	1.045416	1.070044	1.013673	1.037538	1.066095	1.063157
10	1.064702	0.981603	1.096684	1.032038	1.026222	1.043056	1.036202	0.987126	1.05661	1.0096693
10.01	1.0080837	1.0036131	1.087745	1.0086524	1.027404	1.065899	0.986303	1.039786	1.078428	1.031434
10.02	1.016107	1.0053906	1.026784	1.021027	1.0056589	1.029665	0.981258	0.9934687	0.9962133	1.0087588
10.03	1.026605	1.0084832	1.092385	1.047189	1.028281	1.021171	1.027323	1.031303	1.034129	0.983142
10.04	1.050389	0.9904401	1.017688	1.0096169	1.047977	1.027003	1.019569	1.0099931	1.021983	1.070658
10.05	1.029471	0.99983072	1.02765	1.024854	1.029112	1.04532	1.051127	1.042884	1.00586	1.0036567
10.06	1.018858	1.0027885	1.057407	1.036621	1.01285	1.015641	1.0072461	1.025964	1.074556	1.030734
10.07	1.015961	1.0082034	1.029484	1.038475	1.033796	1.039912	1.038322	1.034587	1.02727	1.0061032
10.08	1.03426	1.015315	1.018455	1.030798	1.05819	1.029401	1.062488	1.070196	1.07898	1.0037333
10.09	1.028701	1.002498	1.016247	0.989299	1.075865	1.0086278	0.9966894	1.050253	1.049235	0.947195
10.1	1.062351	1.014952	1.028325	1.021007	1.035512	1.015253	1.024013	1.014482	1.026467	1.024853
10.11	1.045943	0.9936963	1.025124	1.039073	1.074137	1.050336	1.018279	1.066554	1.023115	1.031826
10.12	1.054349	1.0052394	1.046924	1.043153	1.032251	1.040215	1.053401	0.9978961	1.039323	1.0066811
10.13	1.018049	1.0046808	1.07018	1.051904	1.0084442	1.042301	1.0069989	1.01791	1.01944	1.048865
10.14	1.051286	1.0025275	1.011299	1.058288	1.015918	1.043471	1.0071604	1.13966	1.050718	1.02209
10.15	1.016415	0.9937704	1.030928	1.038049	1.047033	1.021299	1.039071	1.14978	1.034189	1.022011
10.16	1.043429	0.997335	1.016212	1.055604	1.053953	1.033065	1.038306	1.10453	1.011976	0.982677
10.17	1.031351	1.011534	1.050757	1.065604	1.064592	0.999949756	1.031454	1.056267	1.14633	1.0040609
10.18	1.041445	1.002828	0.9927578	1.098551	1.056395	1.041219	1.031573	1.080306	1.11567	1.068893
10.19	1.021733	0.99935311	1.007256	1.035886	1.027529	1.017885	0.9957647	1.017322	1.095489	0.967736
10.2	1.061184	0.984681	0.9965859	1.057365	1.048759	1.020022	0.993081	1.060311	1.099315	1.0075785
10.21	1.05785	1.015135	1.038961	0.99941469	1.075125	1.0030123	1.031949	1.057071	1.074281	1.0068195
10.22	1.050799	1.024604	1.066015	1.059006	1.032672	1.023262	1.012424	1.051034	1.080321	1.034305
10.23	1.058472	1.011485	1.033067	1.052751	1.037543	1.058889	1.032412	1.066472	1.028642	1.011707
10.24	1.052504	0.9938253	0.9962415	1.081924	1.041556	1.015114	0.9974907	1.021353	1.075093	1.049215
10.25	1.044971	1.0070917	1.019535	1.036131	1.063648	1.037986	1.043615	1.01816	1.060977	1.056958
10.26	1.04996	1.002306	1.016501	1.042231	1.039108	1.065944	1.030313	1.048629	1.059589	1.014144
10.27	1.032673	1.009117	1.0075583	1.026026	0.9985252	1.030291	1.029028	1.019818	1.035023	0.985659
10.28	1.015305	1.019585	0.9951005	0.9930665	0.993599	1.025085	1.043195	1.042052	1.031095	1.0045854
10.29	1.042265	1.014639	1.023382	1.12932	1.031511	1.056053	1.054783	1.20282	1.040566	0.966595
10.3	1.16289	1.0058679	1.23122	1.19013	1.020608	1.36186	1.13704	1.083364	1.04681	1.15692
10.31	1.19004	1.016093	1.18081	1.17008	1.046536	1.31539	1.11006	1.1025	1.096241	1.14387
10.32	1.13292	1.0082346	1.15046	1.16197	1.023024	1.19952	1.13968	1.066049	1.075468	1.084797
10.33	1.13953	1.019966	1.13906	1.14188	1.047447	1.16756	1.080952	1.11444	1.056909	1.076093
10.34	1.092244	1.018998	1.12559	1.12475	1.033357	1.094112	1.048276	1.043308	1.015521	1.12593
10.35	1.084251	1.0085093	1.076071	1.11902	0.9942307	1.086529	1.063478	1.086779	1.057279	1.060008
10.36	1.094063	1.013	1.1103	1.090066	1.019852	1.063502	1.037169	1.049102	1.05352	1.045486
10.37	1.070961	1.010489	1.063354	1.078774	1.046006	1.058376	1.066663	1.040798	1.05755	1.041774
10.38	1.047019	1.017285	1.073177	1.1243	1.036317	1.038948	1.058399	1.067841	0.971585	1.041432
10.39	1.056189	0.9993044	1.048184	1.051931	1.025678	1.024386	1.040991	1.011025	1.032833	1.037033
10.4	1.078824	0.99988111	1.038103	1.052074	1.012811	1.03911	1.035777	1.077762	1.020259	1.04932
10.41	1.085888	1.015204	1.053185	1.11045	1.01525	1.051104	1.076131	1.071331	1.050837	1.026967
10.42	1.061517	0.9905038	1.064367	1.038737	1.031692	1.031216	1.039981	1.031767	1.016228	1.024131
10.43	1.055104	1.0035954	1.040929	1.044588	1.04793	1.016641	1.015064	1.0077623	1.047247	0.981155
10.44	1.068112	0.99914792	1.042556	1.038738	1.027626	1.049285	1.019916	1.011267	1.025833	1.01406
10.45	1.042751	1.008358	1.026504	1.066971	1.048338	1.073593	1.025263	1.0081666	1.012016	1.0074753
10.46	1.046454	1.0079979	1.082301	1.050377	1.043601	1.045931	1.0098022	1.089545	1.0295	1.0077087
10.47	1.0633	1.0046141	1.06781	1.063136	1.087011	1.031932	1.036386	1.023672	1.030154	1.050326
10.48	1.060214	0.9959468	1.057214	1.026734	1.049775	1.057142	1.020223	1.038008	1.01905	0.965692
10.49	1.0087561	1.0056893	1.022582	1.091151	1.058448	1.043795	1.025034	1.031479	1.039253	1.066289
10.5	1.015726	1.0048915	0.99989466	1.11347	1.05787	1.033817	0.99950318	1.053127	1.047241	0.9905448
10.51	1.092015	1.0052948	1.027338	1.076028	1.084503	1.050343	1.071187	1.042844	1.020829	1.049019
10.52	1.062253	0.99985774	1.022478	1.079208	1.038729	1.0093733	1.03282	1.046306	1.0072987	1.019132
10.53	1.072568	0.988833	1.026606	1.077742	1.038429	1.016903	1.026474	1.067525	1.065273	1.002713
10.54	1.094393	1.014625	1.03369	1.085647	1.040368	1.049362	1.02018	1.037267	1.041808	1.029523
10.55	1.056873	1.008544	1.022561	1.055993	1.016662	1.023659	1.010177	1.0059296	0.9965935	0.9918888
10.56	1.067278	0.998587	1.042914	1.051072	1.03799	1.02489	1.013644	1.071528	1.025339	1.015768
10.57	1.063951	0.9904799	1.034308	1.0076139	1.033679	1.0759	1.029971	1.046361	1.029413	1.045726
10.58	1.060433	0.987156	1.037048	1.053099	1.046953	1.072246	1.031638	1.07879	1.042288	1.046475
10.59	1.034135	1.000034659	0.9977031	1.046089	1.00028252	0.9988516	0.9931277	1.044799	1.0011993	1.041387
10.6	1.035545	0.9924649	1.02193	1.037685	1.010258	0.9941215	1.048385	1.027298	0.986424	0.969704
10.61	1.041841	1.0021656	1.046427	1.026249	1.019692	1.04001	0.982424	1.054376	1.020522	1.053088
10.62	1.022469	1.014145	0.9988935	1.021464	1.035223	1.023465	1.0071402	1.049689	1.028513	1.052056
10.63	1.034624	1.013875	0.988386	1.031611	1.046002	1.044985	0.976956	1.040666	1.062255	0.9900918
10.64	1.024236	1.0054094	1.03018	1.054197	1.037281	1.029919	1.039105	0.97506	1.023312	1.065562
10.65	1.028653	0.9980631	1.047052	1.026906	1.050149	0.9965411	1.047192	1.019358	1.036862	1.076466
10.66	1.039174	0.9971011	0.980703	1.013657	1.064054	1.0077858	1.066304	0.9944844	1.032077	1.036517
10.67	1.026354	1.007546	1.044302	1.051885	1.036496	1.041039	0.9989121	1.069012	1.060271	0.9952589
10.68	1.04924	1.0026092	1.029073	1.01279	1.024228	1.061685	1.00018541	1.052502	1.039315	1.027891
10.69	1.036891	1.0014483	1.0063128	1.050214	1.068835	1.035269	1.068096	1.043738	1.13023	1.012467
10.7	1.051825	1.0003546	1.057233	1.11168	1.052877	1.066665	1.038317	1.075977	1.13988	1.037713
10.71	1.027987	1.011041	1.052601	1.036811	1.024561	1.037802	1.0079156	1.020488	1.10753	1.015398
10.72	1.039037	0.9937575	1.018717	1.040982	1.051932	1.00089123	1.0025235	1.048983	1.053947	1.018602
10.73	1.015297	0.9871	0.968353	1.011355	1.042777	1.0030454	0.986957	1.0027414	1.043209	1.020022
10.74	1.059399	0.996581	1.039146	1.059762	1.032199	1.0058532	1.04433	1.060114	1.03588	1.030034
10.75	1.031251	0.9914725	1.082628	1.034151	1.017472	1.020276	1.036782	1.055906	1.0004242	1.024112
10.76	1.0016748	1.0091968	1.013303	1.06781	1.05915	1.024242	0.9970352	1.041567	1.03938	1.00064539
10.77	1.031021	0.9923231	0.99978813	1.042358	1.027113	1.04903	1.0076445	1.011756	1.0023273	1.043143
10.78	1.040489	1.0049089	1.016719	1.03138	1.0082756	1.0042111	1.0013908	1.027495	1.054628	1.056705
10.79	1.031701	0.99938617	1.013233	1.056786	1.033106	1.018458	1.032662	1.016342	1.0024858	1.054162
10.8	1.025824	0.989009	1.0068451	1.029105	1.044085	1.011337	1.013268	1.03818	1.043029	0.995888
10.81	1.025695	0.9975805	1.061076	1.024442	1.048596	1.065781	1.10599	1.01942	1.032238	1.035456
10.82	1.0279	0.99939731	1.048816	1.02948	1.042783	1.054077	1.0058695	1.043547	1.053811	0.971028
10.83	1.029075	0.99966479	0.99746	1.013619	1.013193	1.062181	1.020112	1.034459	1.036572	0.99974247
10.84	1.034027	1.00078383	1.035827	1.004528	1.0065858	1.02264	1.02452	1.037576	1.040157	1.032485
10.85	1.025163	0.99928514	1.040103	1.058582	1.0096162	1.048637	1.0031711	1.033346	1.047107	1.01829
10.86	1.027318	1.018905	1.030035	1.031938	1.0052712	1.012343	0.99925232	1.063625	1.011291	0.981478
10.87	1.015939	1.0036634	0.9930839	1.012397	1.020953	1.040428	1.024248	1.035081	1.019521	1.0021484
10.88	1.014032	0.9989782	1.015427	1.025434	1.031581	0.980319	1.026364	1.031605	1.038476	1.0054061
10.89	1.052118	1.010764	0.9919699	1.035164	1.0085418	1.057536	1.0046675	1.067206	1.056281	1.043983
10.9	1.030925	1.0054285	1.063078	1.055435	1.056759	1.0023884	1.055917	1.039513	1.017618	1.033471
10.91	0.9911511	0.99593	1.027315	0.9960229	0.9933169	1.040709	0.971662	1.083098	1.024201	1.040071
10.92	1.032131	1.0052512	1.017772	1.049467	1.023836	1.025231	1.072095	1.15173	1.048202	1.038327
10.93	1.0080262	1.00711	1.055545	1.039729	1.031966	1.032108	1.043639	1.12181	1.0277	1.03022
10.94	1.018347	1.021373	1.0047102	1.030801	1.031901	1.045393	1.026099	1.098717	1.0091551	1.073039
10.95	1.029258	1.013991	1.059585	1.058504	1.030344	1.036376	1.002642	1.082069	1.03468	1.018678
10.96	1.046869	1.0050573	1.0040086	0.988035	1.056219	1.019752	1.024196	1.066452	1.051046	1.0047349
10.97	1.033752	1.020882	1.036898	0.987659	1.016413	1.0074752	1.012882	1.0083566	1.0065993	1.018513
10.98	1.028619	1.026509	1.073929	1.031814	1.049018	1.046627	1.013851	1.03852	1.013593	1.012835
10.99	1.061398	1.016605	1.071553	1.054156	1.034043	1.057812	1.050891	1.041207	1.04209	1.058259
11	1.076611	1.025012	1.040931	1.058574	1.031487	1.014524	1.031361	1.067566	1.0097833	0.987299
11.01	1.078414	1.0086662	1.024346	1.034277	1.010747	1.021037	1.011637	1.030542	1.032576	1.057708
11.02	1.047394	1.00014711	1.046986	1.034612	1.018381	1.013317	1.0015341	1.031411	1.044927	0.9923285
11.03	1.042649	1.0057519	1.036616	1.0067692	1.037461	1.06109	1.012368	0.9970971	1.064367	1.0099096
11.04	1.0016483	1.0062757	1.052337	1.046842	1.058231	1.072719	1.029212	1.059512	1.062576	1.026568
11.05	1.015007	1.0073289	0.9937272	1.043359	1.034718	1.0051589	0.9951183	0.9930656	1.014608	0.989557
11.06	1.04065	1.012946	1.0095578	1.025839	1.048701	1.016216	1.0034633	1.018625	1.072618	1.0144
11.07	1.045799	0.9968105	1.012669	1.054852	1.036815	1.017598	1.025259	1.036072	1.034002	0.99965398
11.08	1.030766	1.0063448	0.9981383	1.055841	1.035315	1.032222	0.965478	0.992322	1.0063155	1.0017981
11.09	1.06048	0.9952079	1.023691	1.01498	1.0055985	1.040215	1.00090515	1.044698	1.027299	1.022024
11.1	1.027615	1.0013714	1.031491	1.0072471	1.029837	1.041184	1.0092753	1.020583	1.016668	1.045454
11.11	1.025581	0.988452	1.064417	0.9922328	1.052585	1.053952	1.019529	1.046189	1.0062198	1.081386
11.12	1.014383	0.9950635	1.035053	1.013144	1.063977	1.020869	1.019908	1.041716	1.015205	1.019666
11.13	1.02117	0.9950266	1.04834	1.039713	1.027753	1.024289	1.033497	1.026281	1.062382	1.028131
11.14	1.04896	0.9977558	1.037492	1.06223	1.063398	0.998338	1.042942	1.049754	1.019002	1.023698
11.15	1.014582	1.008006	0.987436	0.981607	1.037722	1.047086	1.028966	1.045068	1.021832	1.0072016
11.16	1.029236	1.0038536	1.024087	1.014237	1.052926	1.066251	1.041798	1.041862	1.0075304	1.029884
11.17	1.033134	1.021719	1.061186	1.056711	1.059233	1.0026168	1.084655	1.064072	1.045354	1.045804
11.18	1.039181	0.9984549	0.999936303	1.039544	0.985138	0.9939495	1.061626	1.019358	1.03975	1.043403
11.19	1.024991	0.9928243	1.051024	0.987993	1.055487	0.981726	1.043485	1.025481	1.01717	1.0016869
11.2	1.033931	1.0053694	0.987112	1.040103	0.9982412	1.0079129	1.036577	1.02033	1.016134	1.070882
11.21	1.05694	0.9958806	1.059489	1.01874	1.035663	1.027734	1.058418	1.015957	1.016419	0.9930573
11.22	1.039372	0.9988935	1.022714	1.042878	1.0099398	1.027606	1.0010798	1.020296	1.040841	1.018584
11.23	1.018055	0.986784	0.985431	1.032801	1.051951	1.001399	1.043623	1.031833	1.023107	0.9921385
11.24	1.034339	1.0064986	0.9945093	1.029815	1.018285	1.032234	1.022408	1.019759	1.036637	1.013969
11.25	1.027141	1.021623	0.9907058	1.048046	1.032157	1.023165	0.99934753	1.022105	1.010499	1.040156
11.26	1.045475	1.018751	1.045349	1.0018023	1.068511	1.024583	1.03427	1.040001	1.032414	1.020036
11.27	1.024909	1.0055447	1.040322	0.987031	1.051991	0.9961951	1.015814	1.050583	1.038977	1.013508
11.28	1.017006	1.008043	1.0052382	1.024849	1.013249	0.970853	0.980411	1.01798	1.048379	1.024834
11.29	1.058185	0.9952197	1.032078	1.040445	1.031552	1.016169	1.02071	1.010762	0.983849	1.027181
11.3	1.045521	1.0023651	1.022111	1.016179	1.042812	1.048653	1.012755	1.010839	1.036271	1.0063724
11.31	1.068149	1.0014742	1.01159	1.042189	1.030558	1.023959	1.020402	1.040818	1.03874	1.044784
11.32	1.043374	0.9966216	1.06821	1.030346	1.015583	1.064261	1.016796	1.061574	1.030886	1.043343
11.33	1.043735	1.0005062	1.034556	1.040365	1.043379	1.023809	1.054258	1.024828	1.0016964	1.047841
11.34	1.05527	1.0060812	1.043489	1.024103	1.056984	1.060953	1.020672	1.05315	1.071813	1.043509
11.35	1.048232	1.0058701	1.064546	1.04074	1.040047	1.011033	1.053965	1.033114	1.030812	1.034669
11.36	1.036534	0.9952583	1.014455	1.0063407	1.0028123	1.036762	1.023901	1.018105	1.064781	1.01306
11.37	1.021647	1.0011143	1.037927	1.021347	1.036992	1.025917	1.047707	0.989543	0.985745	1.012212
11.38	1.061846	0.99041	1.0463	1.026962	1.039829	1.055042	1.071312	1.056213	1.073815	1.022219
11.39	1.059169	0.9974578	1.079661	1.040667	1.019349	1.023981	1.0094199	1.0042108	1.016872	1.0077228
11.4	1.022274	0.9970808	1.0096913	1.0633	1.053992	1.0015391	1.024568	1.027108	1.03894	1.036605
11.41	1.021568	1.0082847	0.9948188	1.03833	1.074543	1.0094955	0.999931199	1.049084	1.086303	1.0093271
11.42	1.032105	1.010678	1.027067	1.013633	1.011516	0.988115	1.028504	1.041274	1.0092886	1.027641
11.43	1.030935	1.01159	1.0035949	1.039447	1.050062	1.021834	0.9926509	1.03705	1.013715	1.054067
11.44	1.051681	1.0068409	1.022679	1.042454	1.0095989	1.083764	1.023729	1.054308	1.05364	1.084899
11.45	1.013885	1.0018281	0.981655	0.989216	1.019569	0.9961575	1.014392	1.022027	1.039081	1.070199
11.46	1.048582	0.9969181	1.042158	1.012859	1.011405	0.981672	0.981359	1.062443	0.966285	1.0082206
11.47	1.05979	1.0094953	1.050637	1.018837	1.011674	1.040859	1.024318	1.02932	1.051951	1.059803
11.48	1.029773	1.010123	1.08173	1.013896	1.020828	1.056689	1.01393	1.027795	1.019664	1.050816
11.49	1.014603	0.9936986	1.013942	1.035018	1.011495	1.02151	1.034165	1.045144	1.02068	0.987879
11.5	1.04974	1.00092096	1.044857	0.976826	1.057233	1.034393	1.046178	1.021904	1.049503	1.047174
11.51	1.016249	1.0045072	1.036535	1.001706	1.019832	1.079096	0.9923517	1.0081193	1.0059212	1.023604
11.52	1.078806	1.013379	1.155	0.9948166	1.060613	1.098859	1.06522	1.014554	1.0030063	1.059291
11.53	1.10135	0.9981563	1.17921	1.046133	1.065928	1.13422	1.14803	1.015143	1.069653	1.016004
11.54	1.099154	1.013847	1.16751	1.020663	1.064968	1.10329	1.12744	1.041103	1.06502	1.020126
11.55	1.094389	1.0029946	1.15894	1.010692	1.049043	1.09393	1.066005	1.025831	1.0081032	1.046896
11.56	1.051787	1.014532	1.10039	1.0103	1.056716	1.032201	1.046122	1.016466	1.004792	1.018036
11.57	1.033808	1.0067169	1.080795	1.027224	1.054953	1.036713	1.038015	1.050996	1.034455	1.010874
11.58	1.034001	1.0076198	1.11358	1.089128	1.056354	1.047333	1.056074	1.049633	1.060905	0.9968051
11.59	1.0032264	0.9979288	1.022281	0.99982851	1.0082544	1.056652	1.015965	1.039314	1.038937	0.99933457
11.6	1.084116	0.9984241	1.064219	1.054262	1.042573	1.067217	1.023349	1.068859	1.010704	1.02763
11.61	1.029059	0.9944311	1.03253	1.081738	1.0055696	1.041319	1.06762	1.035816	1.075106	1.0034632
11.62	1.064618	1.010076	1.040638	1.054541	1.014815	1.038181	1.032099	1.01014	1.0064371	1.04552
11.63	1.056192	1.0041597	1.019371	1.059025	1.021214	1.080772	1.033874	0.996339	1.04595	1.015255
11.64	1.039574	1.030952	1.012883	1.048856	0.9978171	1.0014133	1.055536	1.024942	1.052651	1.011603
11.65	1.015191	1.033163	1.0075348	1.17116	1.088329	0.99912951	1.01668	1.053247	1.021634	1.028288
11.66	1.042428	1.025537	1.010698	1.19238	1.17245	1.083513	1.07432	1.093007	1.08684	1.041739
11.67	1.031771	1.030052	1.057442	1.20465	1.13874	1.0017242	1.0093774	1.076861	1.036596	1.034163
11.68	1.074096	1.025342	1.012605	1.20474	1.10091	1.044658	1.069991	1.047812	1.055959	1.079434
11.69	1.055125	1.023558	0.99002	1.13007	1.13448	1.051202	1.071778	1.052768	1.008796	0.985999
11.7	1.059734	1.015112	1.026287	1.17952	1.12787	1.1017	1.055566	1.066627	1.016209	1.013208
11.71	1.16186	1.0097374	1.22605	1.17569	1.15928	1.1646	1.13222	1.021498	0.974634	1.34677
11.72	1.13798	1.015771	1.18449	1.25204	1.16972	1.1421	1.10687	1.091726	1.036223	1.26154
11.73	1.15998	1.0043956	1.17079	1.1802	1.14412	1.13502	1.12074	1.030156	1.045879	1.22913
11.74	1.12298	1.016641	1.11396	1.16228	1.10734	1.11767	1.094918	1.015548	1.0112	1.18472
11.75	1.14182	1.012056	1.12101	1.19365	1.10387	1.076496	1.080126	1.013017	1.012544	1.099066
11.76	1.09019	1.016491	1.074335	1.11747	1.054185	1.048064	1.063264	0.985155	1.029068	1.1052
11.77	1.12351	1.0094739	1.053741	1.097613	1.1005	1.11443	1.092622	1.0073755	0.988841	1.13661
11.78	1.12666	1.0072009	1.063416	1.12466	1.1092	1.12035	1.078218	1.05775	1.062834	1.075337
11.79	1.15461	1.02387	1.094073	1.069233	1.12643	1.30558	1.13652	1.020935	1.17044	1.49091
11.8	1.2092	1.018979	1.053857	1.079055	1.14907	1.27425	1.19144	1.060256	1.18376	1.53927
11.81	1.20559	1.011576	1.08446	1.10694	1.096552	1.18517	1.10894	0.9909817	1.11444	1.37416
11.82	1.13919	1.013303	1.056546	1.082506	1.086316	1.23682	1.07926	1.032	1.10221	1.23358
11.83	1.14403	1.012827	1.065576	1.075966	1.07259	1.13128	1.083958	1.053767	1.083483	1.21132
11.84	1.084765	1.0058295	1.051153	1.03298	1.067406	1.11495	1.061986	1.029375	1.066863	1.15714
11.85	1.10958	1.021883	1.036981	1.054773	1.065734	1.12244	1.064535	1.036821	1.062479	1.088114
11.86	1.073889	1.012672	1.057478	1.085449	1.081914	1.056656	1.0389	1.042606	1.08222	1.046068
11.87	1.11695	1.01343	1.082998	1.064704	1.040117	1.20849	1.060247	1.079306	1.038912	1.2107
11.88	1.20194	1.026854	1.20603	1.079666	1.054641	1.42836	1.048054	1.010962	1.029419	1.33343
11.89	1.14016	1.023593	1.18401	1.057697	1.039807	1.33753	1.019711	1.073169	1.031865	1.27973
11.9	1.12795	1.0042876	1.16	1.034603	1.070515	1.23076	1.047157	1.025102	1.020736	1.17536
11.91	1.10864	1.019035	1.1742	1.053663	1.066198	1.14678	1.044011	1.054559	1.012929	1.10751
11.92	1.080371	1.0052961	1.066235	1.047957	1.034932	1.14478	0.9983996	1.050257	1.074709	1.1245
11.93	1.10084	1.0022496	1.07008	1.069747	1.064103	1.081816	1.074754	1.08204	0.99901955	1.084654
11.94	1.08032	1.0021761	1.12425	1.052669	1.019736	1.084151	1.098202	1.051791	1.040838	1.058932
11.95	1.053687	1.0046454	1.039756	1.027899	1.069486	1.076343	1.10099	0.9936096	1.0047148	1.053928
11.96	1.056131	1.0068311	1.068123	1.052132	1.081542	1.05294	1.076873	1.042544	1.047509	1.064606
11.97	1.05896	1.0085383	1.033754	1.084597	1.07661	1.051567	1.079255	1.052305	1.0034981	1.039828
11.98	1.02643	1.012058	1.05426	1.032216	1.048416	1.043926	1.066524	0.9910957	1.053618	1.02093
11.99	1.053891	1.008912	1.049533	1.053513	1.037529	1.054889	1.077531	1.018779	1.037641	1.02009
12	1.055215	0.988974	1.015479	1.035955	1.038667	1.040346	1.04095	1.019594	1.009173	1.045163
12.01	1.058815	0.9975999	1.021964	1.012972	1.042595	1.0092631	1.01452	1.036504	1.051986	0.9928891
12.02	1.057121	1.012392	1.033276	1.051557	1.035925	1.058353	1.089526	1.060885	1.0553	1.044166
12.03	1.080528	1.0046414	1.048985	1.050896	1.0678	1.018773	1.13756	1.043265	1.064799	1.05034
