Time	ROI1	ROI2	ROI3	ROI4	ROI5	ROI6	ROI7	ROI8	ROI9	ROI10	ROI11	ROI12	ROI13	ROI14	ROI15	ROI16
17.65	1.0062325	1.042086	1.051975	1.015544	1.029034	1.046728	1.050808	1.019793	1.06386	1.029873	1.089052	1.050988	1.052275	1.0050304	1.077655	1.020065
17.66	1.014567	1.019084	1.034619	1.035874	1.029099	1.023565	1.035071	1.0074599	1.018135	0.985119	1.065258	1.0061901	1.0051268	1.026427	1.084405	1.039807
17.67	0.9951416	1.04596	1.055582	1.037688	1.04242	1.043886	1.079545	1.040936	1.020308	1.039937	1.066801	1.01932	0.9788	1.037609	1.068637	1.056918
17.68	1.047768	1.10796	1.0967	1.031602	1.026022	1.023769	1.13727	1.0082982	1.0084825	1.060206	1.017839	1.046581	1.073279	1.0019658	1.044169	1.13227
17.69	1.050496	1.081468	1.095697	1.087175	1.041217	1.038658	1.027991	1.045899	1.046241	1.059883	1.03835	1.02064	1.021085	1.025867	1.029712	1.081686
17.7	1.059115	1.073394	1.009032	1.070656	1.041271	1.049375	1.008023	1.065334	1.039908	1.072078	1.096376	1.031289	1.028689	1.057206	1.043456	1.043242
17.71	0.984415	1.034878	1.024446	0.9906612	1.040475	0.9989671	1.041304	1.044214	1.035676	1.029328	1.020835	0.9911353	1.020523	1.037471	0.973933	1.013051
17.72	1.066567	1.075067	1.029018	1.063419	1.033263	1.0098424	1.071343	1.047535	1.067932	1.035935	1.022866	1.036662	0.979678	1.024301	1.063276	1.028623
17.73	1.011065	1.057194	1.051753	1.015246	0.9983098	1.019127	1.024525	1.041896	1.044612	1.068257	1.0094633	1.047816	1.020576	1.062558	1.012786	1.052112
17.74	1.037407	1.0037627	1.014621	1.012149	1.030173	1.043066	1.051889	1.050294	1.022503	1.0059533	1.027772	1.046224	1.029321	1.063293	1.050177	1.0020884
17.75	1.053372	1.055717	1.025613	1.063939	1.044054	1.046794	1.036098	1.061902	1.062348	1.033884	1.098091	1.065416	1.029727	1.073529	0.99971094	1.052982
17.76	1.074777	1.086791	1.11417	1.040898	1.1018	1.13156	1.027904	1.033906	1.016909	1.11949	1.046299	1.042722	1.067591	1.04999	1.056668	1.065019
17.77	1.023376	1.019472	1.035973	1.041007	1.05893	1.07519	1.041954	1.044317	1.044358	1.020192	1.077785	1.051838	1.044656	1.0072494	1.018906	1.065757
17.78	1.035779	1.015889	1.029625	1.0071323	1.056203	1.044774	0.9964046	1.067283	1.07663	1.046447	1.067729	1.09558	1.015524	1.058164	0.965297	1.052224
17.79	1.019203	0.9952921	1.0085799	1.058167	1.016177	1.042474	1.079294	0.985619	1.070974	1.014097	1.040145	1.040082	1.010508	1.062163	1.017022	1.14943
17.8	1.021767	1.066996	1.092602	1.054453	1.076236	1.020857	1.019795	0.99936605	1.010074	1.0059131	1.010137	1.085983	1.046228	1.062954	0.970334	1.026212
17.81	1.035615	0.98498	1.038253	1.085045	1.019253	1.067791	1.046832	1.014334	1.063079	1.041841	1.0085764	1.0032706	0.99975043	1.024134	0.9978406	0.965309
17.82	1.070006	1.051346	1.055651	1.019619	1.049492	1.02487	1.036855	1.092699	1.020194	1.043807	1.023007	1.053096	1.026911	1.071639	1.066023	1.05565
17.83	1.025037	1.080967	1.071208	1.030877	1.038442	1.048661	1.046822	1.065133	1.071961	1.028259	1.089923	1.10453	1.038528	1.054157	1.10538	1.11068
17.84	1.04035	1.038243	1.032243	1.038135	1.061896	1.040621	1.016834	1.055523	1.067388	1.10766	1.013231	1.031641	0.9958713	1.005846	1.046689	1.055362
17.85	1.029027	1.038397	1.046747	0.9974973	1.046042	1.092732	1.076306	1.01418	1.0744	1.034082	1.034586	0.961475	1.070306	1.02545	1.097517	1.11957
17.86	1.0099014	1.049773	1.052415	1.075948	1.086682	1.083032	1.053911	1.063404	1.048747	1.024666	1.10564	0.9928191	1.051382	1.0058536	1.035116	0.9954907
17.87	1.045565	1.066804	1.0681	1.028427	1.053923	1.016085	1.045774	1.081453	1.055245	1.068394	1.0094319	1.019652	1.058967	1.063472	1.05923	1.017016
17.88	1.039962	1.020069	1.033776	1.067749	1.055874	1.061004	1.06923	1.024122	1.047603	1.078998	1.052042	1.087415	1.039683	1.016522	1.020117	0.99967492
17.89	1.041119	1.035495	1.0073093	1.086263	1.053342	1.000061524	0.962272	1.070163	1.024763	1.029545	1.031293	1.062513	1.0026456	1.084243	0.958525	0.986611
17.9	1.023192	1.023198	1.062689	1.044974	1.090143	1.040231	1.0091752	1.054955	1.028348	1.014014	1.15566	1.063169	1.038497	1.014457	0.9945546	1.022668
17.91	1.053643	1.038488	1.10551	1.043852	1.089393	1.018634	1.072127	1.016094	1.043186	1.045411	1.048468	1.060822	1.0059633	1.068679	1.023402	1.096327
17.92	0.9978551	1.037902	1.050636	1.017295	1.017068	1.031254	1.081487	1.0029644	1.085405	1.037653	1.031826	1.046116	1.037841	1.065279	1.012731	1.0039558
17.93	1.05196	1.027544	1.062	1.072024	1.072602	1.065132	1.059678	1.066299	1.0479	1.093605	1.088314	1.021386	0.9959385	1.047767	0.966837	1.033574
17.94	1.0071818	1.048573	1.046227	1.03464	1.015239	1.042258	1.085988	1.044567	1.018192	1.096846	1.037039	1.0042078	1.018964	0.980226	1.013501	1.010195
17.95	1.044135	0.99926693	1.018403	0.992872	1.010455	1.013187	1.040583	1.029317	1.054585	1.018809	1.094346	1.053835	1.078374	0.958657	1.072311	0.978865
17.96	1.0084839	1.011014	1.034304	1.040098	1.023104	1.062653	1.046541	1.027618	1.011236	1.04137	0.9971953	0.970198	1.021555	1.017904	1.027718	1.082788
17.97	1.063254	1.032719	1.038366	1.067489	1.020287	1.0094824	1.078015	1.032274	1.040027	1.067039	1.039139	1.00791	1.028059	1.040022	0.9972653	1.051282
17.98	1.023996	1.045268	1.06539	1.025286	1.051271	1.038025	1.01657	1.013599	1.053942	1.034735	1.067667	1.050373	1.020509	1.084474	1.055614	1.092376
17.99	1.0059597	1.0038544	1.02649	1.024107	1.037147	1.028666	0.99918481	1.055654	1.04995	1.026325	0.9948187	1.03712	0.97592	1.012931	1.021569	1.074449
18	1.041741	1.034401	1.039985	1.027444	1.057153	1.0028124	1.027761	1.075017	0.9985374	1.0081871	1.053023	0.960317	1.10582	1.00059576	1.023082	1.13712
18.01	1.041915	1.028496	1.034304	1.068379	1.064071	1.061354	1.03785	1.043493	1.025431	1.014813	1.042246	1.049025	1.059191	1.049988	1.087906	1.024695
18.02	1.026845	1.071199	1.066955	1.013491	1.010412	1.017578	0.996006	1.10671	1.10239	0.97805	0.970684	1.072325	1.015818	1.10569	1.029423	0.964248
18.03	1.03319	1.052214	1.024403	1.062621	1.072497	1.079191	1.0074351	1.011512	1.031988	0.9971796	0.974563	1.010259	1.055119	1.024306	1.094034	0.971209
18.04	1.051968	1.018055	1.11031	1.052878	1.028322	1.023576	1.014118	1.029314	1.0072588	1.060029	1.0087849	1.085046	0.9945915	1.042114	1.036645	0.992056
18.05	1.049721	1.05874	1.05597	1.061333	1.031799	0.9956663	0.980939	1.0076468	1.024978	1.022496	1.06114	1.043242	1.023494	0.9967251	1.011909	0.9904442
18.06	1.015289	1.024941	0.980389	0.978965	1.045682	1.05806	1.025383	1.064908	1.058396	1.083545	1.038214	1.04558	1.038594	1.027999	1.058728	1.082356
18.07	1.032178	1.059744	1.12122	0.97073	1.043948	1.065547	1.013599	1.014302	1.084112	1.024047	1.0459	1.051458	1.0654	1.025015	1.038649	1.0065621
18.08	1.04684	1.030767	1.059376	1.00067899	1.065255	1.03936	1.033062	1.014126	1.048646	1.0068381	1.071402	0.979832	1.065774	0.989027	1.064461	1.080573
18.09	1.046409	1.026376	1.093419	1.075345	1.054894	1.05633	1.015699	1.019892	1.064729	1.061544	1.031975	1.042024	1.048753	1.028912	1.055513	1.0098248
18.1	0.9985379	0.99908186	1.020263	1.11966	1.062453	1.033949	1.089763	1.037975	1.025929	1.022569	1.092783	1.042428	1.02897	1.002057	1.049884	1.029182
18.11	1.067222	1.034471	1.017144	1.037332	0.9974945	1.043078	1.031899	1.051402	1.053362	1.043811	1.082253	1.070551	1.0050104	1.020206	1.021803	1.040589
18.12	1.053677	1.049214	1.042242	1.047353	1.025475	1.081336	1.014211	1.058686	1.032011	1.089162	1.051571	1.066036	1.08851	1.065863	0.988153	1.03722
18.13	1.053122	1.024102	1.055492	1.049512	1.0432	1.050394	1.04126	1.013008	1.052624	1.014104	1.04286	1.094359	1.0012468	0.9952557	1.045383	1.023608
18.14	1.047814	1.031567	1.094741	1.06074	1.075273	1.015727	1.075076	1.019134	1.021943	1.057059	1.027982	1.061697	1.032057	1.106	1.049918	1.027547
18.15	1.043498	0.9902828	1.0080357	1.037814	1.027437	1.012159	1.059369	0.984928	1.040439	1.019624	1.0078663	1.031564	1.014437	1.032083	1.090836	1.11383
18.16	1.02456	0.9981407	1.082237	1.067583	0.9928565	1.023408	1.044952	1.087522	1.017302	1.072809	1.0014848	1.053262	1.065177	1.017058	1.01196	1.0065055
18.17	1.041694	1.028192	1.087497	1.021937	1.039885	1.072689	1.084146	1.010697	1.06009	1.037998	1.022729	1.064501	1.0086762	1.086198	1.04024	0.96798
18.18	1.016807	1.058647	1.080391	1.060425	1.043448	1.065041	1.082532	1.033486	1.063911	1.023414	1.10661	1.031474	1.040802	1.08711	1.029808	1.033068
18.19	0.9943358	1.039474	1.031333	1.030154	0.995625	1.026167	1.062105	1.087027	1.039597	1.031209	1.10268	1.038142	1.022562	1.03637	1.038327	0.954051
18.2	0.986718	1.027536	1.061135	0.969299	1.029872	1.040028	1.082426	1.071694	1.024281	1.056436	1.091682	1.086663	1.021376	0.979415	1.083509	1.037836
18.21	1.046914	1.013262	1.097353	1.059914	1.0032591	1.048123	1.038673	1.06603	1.07199	1.071502	1.038194	1.037331	1.023177	1.052165	1.067831	1.068719
18.22	1.051389	1.0355	1.053019	1.00095542	1.06481	1.033061	1.060145	1.026005	1.057623	1.038647	1.083051	1.046486	1.022091	1.045577	1.063326	0.989752
18.23	1.033127	1.051559	1.079754	1.077313	1.062393	1.075416	1.037378	1.033089	1.06409	1.083081	1.006068	1.01358	0.9955762	1.056536	1.063972	1.066393
18.24	1.051124	1.019988	1.061122	1.033417	1.041557	1.040534	1.057296	1.0035015	1.11595	1.065866	1.022044	1.011589	1.032997	1.032817	1.045284	1.067937
18.25	1.023901	1.04005	1.08042	1.037357	1.032923	1.042697	1.024214	1.033232	1.032718	1.042268	1.064037	0.974866	1.0431	1.072366	1.054827	1.010382
18.26	1.0063407	1.014877	1.072671	1.041967	1.026535	1.042689	1.039495	1.039544	1.036686	0.960379	1.05253	1.025019	1.0041402	0.9907607	1.032455	1.03783
18.27	1.046603	1.041433	1.080206	1.016906	1.014327	1.026439	1.044459	1.031507	1.047236	1.029173	1.0713	1.060341	1.025522	1.03857	0.984019	1.092274
18.28	1.0064992	1.026719	0.981642	1.054125	1.064409	1.041996	1.028659	0.9935923	1.058134	1.038665	1.051701	0.981531	1.016069	1.035415	1.0066287	1.052755
18.29	1.031066	1.025063	1.076033	1.040099	1.084767	1.076878	1.12255	1.030191	1.10544	1.068714	1.049077	1.050838	1.0064925	1.0085721	0.99934045	1.11569
18.3	1.014065	1.048548	1.046149	1.059094	1.098084	1.059225	1.069914	1.038473	1.0063149	1.040754	1.040406	1.090119	0.972512	1.068676	1.047203	1.036321
18.31	1.018763	1.020252	1.11313	1.060011	1.075824	1.044654	1.026914	1.069143	1.053479	1.032813	1.027886	1.051894	1.017846	1.048032	1.051036	1.013987
18.32	1.014691	1.0451	1.069897	0.9951587	1.071244	1.0093939	1.045089	1.018338	1.080202	1.092269	1.044315	1.012792	1.049276	1.014945	1.056385	1.011884
18.33	1.023063	1.025079	1.043068	1.053837	0.9987354	1.067865	1.012211	1.071849	1.03802	1.046345	1.038969	1.03294	1.021633	1.059968	1.078376	1.016425
18.34	1.032329	1.026505	1.043592	1.073585	1.074471	1.047427	1.059409	0.983087	1.023445	1.011914	1.030362	0.996214	1.066162	1.08525	0.988121	1.079756
18.35	1.039963	1.014102	1.059973	1.011861	1.021013	1.025539	1.035751	1.03473	1.025066	0.9948099	1.074251	0.9949611	0.9915421	1.048811	1.077806	1.06289
18.36	1.023469	1.029093	1.029207	1.002006	1.093421	1.10728	1.036674	1.061053	1.041618	1.066743	1.039851	1.065443	1.026461	1.10402	0.983321	1.10968
18.37	1.014997	1.055806	1.040609	1.076923	1.035295	1.036737	1.042032	1.044381	1.070723	1.011466	1.083021	1.019542	0.984973	1.024041	1.0079225	1.056321
18.38	1.0189	0.9966494	0.9911327	1.048346	1.043498	1.082831	1.13328	1.038891	1.070693	1.067957	1.069894	1.037846	1.020091	1.080706	1.026896	1.039367
18.39	1.0023443	1.017555	1.0095647	1.023396	1.05502	1.064697	1.044947	1.049959	1.021598	1.049524	1.011394	1.05336	0.99974671	1.042515	0.9933328	1.024807
18.4	1.011179	1.061242	1.069876	1.0052078	1.0081548	1.049978	0.970538	1.08883	1.0584	1.048731	1.077211	1.023593	0.966244	1.013327	1.039358	1.055424
18.41	1.054404	1.024969	1.028768	1.052142	1.036025	0.9904572	1.075549	1.038053	1.04872	1.035134	1.08134	1.047886	1.052186	1.077209	1.018804	1.0087401
18.42	1.065	1.025714	1.10599	1.031567	0.987736	1.068009	1.077843	1.0085675	1.085619	1.044817	1.044509	1.051656	1.053672	1.049562	1.063325	1.081155
18.43	1.038689	1.061857	1.028042	1.10242	1.09945	0.9943963	1.054749	1.048418	1.091345	1.011868	1.067759	1.067642	1.077565	1.063564	1.075701	1.022417
18.44	1.042798	1.024377	1.059319	1.017173	0.947164	1.051522	1.07879	1.062368	1.040383	1.022502	1.073203	1.060261	1.039227	1.036381	1.024376	1.021808
18.45	1.058401	1.038415	1.063488	1.043283	1.096523	1.04076	1.068702	1.031881	1.047118	1.054848	1.045832	1.029436	1.016207	1.0339	1.024871	1.049355
18.46	1.037337	1.039896	1.068015	1.035239	1.0089398	1.070604	0.970343	1.041099	1.07432	1.056706	1.063915	1.087957	1.016654	1.056596	0.987212	0.989728
18.47	1.0067329	1.020542	1.068891	1.031906	1.013228	1.041824	1.034652	1.037211	1.042139	1.033117	0.972154	1.08366	1.030234	1.032659	1.079762	1.090925
18.48	1.034254	1.060981	1.035928	1.02319	1.029253	0.994759	0.9955962	1.0078513	1.0067623	1.10475	1.018994	1.03418	1.041491	1.019948	1.02843	1.040348
18.49	1.040514	1.029984	1.05198	1.040092	1.012483	0.980885	1.010255	1.01325	1.014827	1.030641	0.981535	1.020935	1.034137	1.0027741	1.022453	1.015423
18.5	1.0076041	1.029832	1.0016228	1.031898	1.013749	1.014924	1.014314	0.989843	0.977883	1.013912	1.082286	1.0292	1.052346	1.072139	1.035944	1.019226
18.51	1.039767	1.068844	1.016641	0.984564	1.016637	1.019339	1.012292	1.07631	1.047527	1.020409	1.031691	1.052016	1.018653	0.983498	1.025489	1.071051
18.52	1.029789	1.045381	1.068084	1.066778	1.042363	1.001353	0.9893	1.04035	1.067666	1.019256	1.11639	1.035715	1.02108	0.9768	1.057073	1.037696
18.53	1.014394	1.0043835	1.029451	0.9976042	1.0077605	1.062471	1.034377	1.037529	1.034216	1.060969	1.091073	1.062282	1.07493	1.010521	1.026391	1.0613
18.54	1.019491	1.017403	1.022701	1.0081637	1.070896	1.038293	1.041479	1.05616	1.059487	1.029568	1.023459	1.052853	1.10326	1.033606	1.01776	1.061535
18.55	1.068386	1.055988	1.029797	1.0055961	1.062482	1.058279	1.018032	1.098022	1.031986	1.026815	1.0729	1.032821	1.060179	1.015167	1.048067	1.094306
18.56	1.031364	1.04095	1.055184	1.067871	1.051327	1.045279	1.073271	0.9911842	1.030951	1.041115	1.074908	1.09235	1.042104	1.044456	1.056759	1.0027161
18.57	1.015433	1.01215	1.060882	1.022015	1.024482	1.091614	1.080917	1.05436	1.036531	1.0030134	1.012821	1.035988	1.098982	1.028841	1.050301	1.03661
18.58	1.019829	1.034908	1.065921	1.11488	1.050133	1.054588	0.9920874	1.044079	1.071931	1.0097824	1.029396	1.035541	0.985015	1.052982	1.0211	1.017921
18.59	1.010031	1.043136	1.074087	1.057553	1.047017	1.068011	1.056705	1.040684	1.040104	1.040648	1.12893	0.961073	1.0074841	1.015077	1.0091432	1.038861
18.6	1.021716	1.053042	1.074981	1.054508	1.013097	1.083028	1.048074	1.06547	1.082826	1.054712	0.948951	1.088909	1.031675	1.020578	1.096777	1.0073349
18.61	1.026162	1.039393	1.098961	0.993434	1.031621	1.0085656	1.10827	1.031872	1.029122	1.043731	1.045723	1.020716	1.026945	1.032106	1.01904	1.031486
18.62	1.033514	1.02984	1.037682	1.051193	1.023351	1.068399	1.050207	1.034625	1.019639	0.988468	1.054988	1.093737	1.074699	0.97132	1.055266	1.044325
18.63	1.0097912	1.028394	1.050969	1.077449	0.987059	1.039164	1.050044	1.010307	1.05877	1.048899	1.031087	1.088953	1.049529	1.045518	1.071071	1.050361
18.64	1.024827	1.002145	1.034041	0.99533	1.068565	1.0093819	0.9932485	1.024592	1.0078351	1.027932	1.027633	1.071281	1.015567	1.023239	0.983558	0.970107
18.65	1.032456	1.0062437	1.048622	1.073797	1.091571	1.045158	1.011686	1.020433	1.028407	1.050279	1.092491	1.042096	1.050452	1.061189	1.0050109	1.049027
18.66	1.025429	1.014005	1.099472	1.048324	1.026919	1.053051	1.022697	1.044118	0.97971	1.07868	0.987924	1.052326	1.0028917	1.024518	1.016189	1.0016576
18.67	1.057269	1.0081027	1.073292	1.045554	1.047756	1.060606	0.9966981	1.0032591	1.026651	1.064721	0.954954	1.11512	1.0018545	1.019519	1.02817	1.048655
18.68	1.057724	1.061989	1.044584	1.046772	1.044532	1.094985	1.041411	1.040003	0.99974369	1.069986	1.061727	1.084159	1.041071	1.053638	1.014832	1.030535
18.69	1.020676	1.03719	1.10475	1.0072689	1.057456	1.04062	1.053359	1.053201	1.035894	1.015571	1.06253	1.018915	1.0016963	1.053457	1.044111	0.9931458
18.7	1.041393	1.035992	1.065082	1.059892	1.032212	1.0071439	1.11773	1.086268	1.094656	1.038608	1.025946	1.078017	1.0011635	1.029661	1.018947	1.062539
18.71	1.032039	1.031004	1.1008	1.093188	1.036313	1.048983	1.037668	0.970382	1.080255	1.000082932	1.072886	1.075538	1.071314	1.051279	1.056348	1.065577
18.72	1.026235	1.026672	1.012315	1.02024	1.012437	1.033218	1.01368	1.027115	1.022217	1.034061	1.092208	1.081628	1.010883	1.067617	1.022253	1.068011
18.73	1.011541	1.02493	1.053832	0.984411	1.018696	1.058059	1.074077	1.019049	1.086483	1.034191	1.031705	0.971314	0.9982975	1.04018	1.063563	1.016581
18.74	1.028151	1.069609	1.059782	1.03595	1.0021284	1.012472	1.049822	1.039139	1.045187	1.040048	1.034535	1.049028	1.014474	0.964122	1.10268	1.060835
18.75	1.0027144	1.0024693	1.053318	1.018918	0.9900942	1.070977	1.012878	1.024353	1.066463	1.0051579	1.10064	1.02868	1.024283	1.049055	1.011495	1.070275
18.76	1.027185	1.04495	1.047679	1.083129	1.05818	1.076819	1.061022	1.062006	1.042499	1.082302	1.015013	1.043282	0.9954004	0.989791	1.054071	1.049207
18.77	1.041628	0.979889	1.077224	1.14378	1.017162	1.064533	1.036881	1.032204	1.059814	1.026674	1.066372	1.043696	1.044813	1.033276	1.10655	0.9937949
18.78	1.031426	1.028249	1.10751	1.10527	1.08338	1.0315	1.050654	1.031919	1.054511	1.040498	1.11274	1.061778	1.03179	1.058029	1.0016702	1.027998
18.79	1.014496	1.052414	1.083053	1.06396	1.031509	1.022108	1.12952	1.071574	1.028733	0.99906624	1.074564	1.065968	1.019989	1.085162	1.028783	1.06633
18.8	1.010905	1.065341	1.035541	1.039719	1.049996	1.035542	1.048149	1.058535	1.03758	1.0084013	0.981751	1.012239	1.040043	1.018295	1.016268	0.9940739
18.81	1.011927	1.037543	1.05008	1.060355	1.047399	1.077253	1.039781	1.052352	1.056987	1.053828	1.019399	1.010097	1.052006	1.051393	1.026755	1.1022
18.82	1.043301	1.031443	1.037781	1.060886	0.97828	1.051944	1.038389	1.012081	1.02741	1.042304	1.0010303	1.031094	1.027424	0.983024	1.025187	1.046829
18.83	1.051615	1.024886	1.034028	1.021101	1.054891	1.05306	1.061366	1.028352	1.037449	1.030857	1.058017	1.086277	1.027381	1.024427	1.084813	1.074546
18.84	1.032876	1.02718	1.087188	1.017448	1.026083	1.025969	1.041392	1.050038	1.046395	1.046821	1.021802	1.057084	1.096521	1.046521	1.016157	1.0036249
18.85	1.035787	1.031788	1.084196	1.087393	1.047414	1.026794	1.037166	1.032442	1.025378	1.055914	1.0393	1.0010994	1.00078071	1.015776	1.038992	1.06332
18.86	1.024631	1.023329	1.073804	1.065518	1.047158	1.062503	1.014877	1.056968	1.02296	0.984753	1.052332	1.041646	1.036361	1.077421	1.11006	0.983132
18.87	1.022854	1.030655	1.053555	1.013681	1.060067	1.011175	1.010371	1.041001	1.048839	1.023378	1.020791	1.0014788	0.956902	1.024905	0.9946129	1.071691
18.88	0.9988302	1.053651	1.044435	1.093624	1.051311	0.9978955	0.985821	1.030672	1.063976	1.081531	1.08962	1.015449	1.011399	1.030281	1.049181	0.9937338
18.89	1.045605	1.030455	1.12739	1.047031	1.03827	1.079252	1.084688	1.018755	1.047607	0.988119	1.10124	1.059896	1.02535	1.057205	1.052578	1.027727
18.9	1.036309	1.018549	1.054688	1.1307	1.054376	1.058279	1.014975	1.10969	1.059723	1.05368	1.081828	1.061462	1.020165	1.029803	1.036749	1.027106
18.91	1.03183	1.0355	1.014241	1.045017	1.031532	1.025751	1.029611	1.036731	1.040124	0.980812	1.02858	1.048311	1.031323	1.054511	0.99925185	1.11582
18.92	1.055834	1.044764	1.058775	1.098581	1.056289	0.980199	1.029684	0.989574	1.069315	1.0034737	1.026403	1.063751	1.041701	1.033819	1.041036	1.03572
18.93	1.026147	1.048973	1.11229	1.11517	1.061214	1.029562	1.055147	1.018566	1.10976	1.07067	1.045256	1.066926	1.050096	1.067156	1.076232	1.073833
18.94	1.030013	1.040769	1.010207	1.075321	1.035494	1.018266	1.059324	1.013055	0.9962716	1.0075296	1.055269	1.06928	1.00028685	1.028934	1.012553	1.001403
18.95	1.045683	1.037744	1.040938	1.059089	0.9937277	1.032742	1.0084265	0.974527	0.984385	1.017892	0.9972255	0.9974104	0.984569	0.9947614	1.034711	0.97614
18.96	0.9969833	1.041937	1.02857	1.040444	1.018246	1.076951	1.050383	1.037278	1.036643	1.019552	1.0020361	1.01227	1.014646	1.033792	1.086591	1.079782
18.97	1.059996	1.019108	1.011754	1.018821	1.0081074	1.024303	0.986479	1.016353	1.088325	1.054966	1.026905	1.057494	1.0095813	1.0066412	1.040317	1.074778
18.98	0.9984564	1.0067074	0.988988	1.05134	0.9985805	1.011253	0.961501	0.9846	1.043328	1.041318	1.032078	1.054851	1.01846	0.96999	1.056294	1.0013573
18.99	1.018462	1.036127	1.061263	1.042851	1.038987	1.016509	1.0083828	1.06625	0.99978636	1.043227	1.019333	1.074819	1.066901	0.9950364	0.9948029	1.017406
19	1.042818	1.035305	1.084329	1.048114	1.05752	1.052295	1.041715	1.001208	1.017203	1.04906	1.096107	0.9926589	1.02981	1.023197	0.98826	0.98826
19.01	1.051331	0.992894	1.020879	1.051184	1.012176	1.050204	1.067349	0.972464	1.015118	1.030915	1.13968	1.040444	1.043822	1.067962	1.11078	1.046636
