Time	ROI1	ROI2	ROI3	ROI4	ROI5	ROI6
4.04	1.042732	1.0072511	1.040753	1.050646	1.051603	1.074242
4.05	1.053294	1.033066	1.056166	1.052394	1.055222	1.050725
4.06	1.053338	1.074784	1.063214	1.054156	1.057377	1.058721
4.07	1.084137	1.053907	1.043642	1.049338	1.09449	1.092545
4.08	1.028374	1.05653	1.035891	1.041014	1.013093	1.05458
4.09	1.065314	1.062708	1.065233	1.03266	1.065492	1.038099
4.1	1.071656	1.051008	1.075006	1.078131	0.99977777	1.076075
4.11	1.069566	1.050464	1.043895	1.11673	1.050064	1.10119
4.12	1.072493	1.021157	1.077723	1.08035	1.042082	1.061444
4.13	1.031583	1.02672	1.099928	1.06386	1.029091	1.058109
4.14	1.068649	1.02767	1.080275	1.057217	1.0073711	1.059374
4.15	1.097902	1.061658	1.07321	1.080308	1.0029722	1.043385
4.16	1.094172	1.049583	1.081343	1.059016	1.04291	1.046754
4.17	1.057988	1.034558	1.11872	1.063175	1.012831	1.058835
4.18	1.086121	1.022476	1.15602	1.029593	1.0051625	1.062672
4.19	1.032337	1.026222	1.13265	1.05037	1.0077072	1.052016
4.2	1.070907	1.052146	1.1025	1.062022	1.016317	1.050688
4.21	1.070168	1.042087	1.13346	1.051582	1.045877	1.048685
4.22	1.05764	1.036418	1.10514	1.083379	1.026387	1.073713
4.23	1.058427	1.04689	1.073994	1.044953	1.0097318	1.065515
4.24	1.086373	0.9938981	1.12031	1.073922	1.05047	1.070731
4.25	1.072238	1.030953	1.12605	1.053539	1.0065451	1.029797
4.26	1.063623	1.068532	1.090321	1.067254	1.068957	1.1115
4.27	1.11117	1.026596	1.082329	1.059981	1.053562	1.067777
4.28	1.09515	1.065242	1.068506	1.071558	1.018919	1.093443
4.29	1.11049	1.048103	1.095878	1.053509	1.043011	1.066889
4.3	1.12763	1.077967	1.12561	1.033351	1.033738	1.073729
4.31	1.072124	1.026631	1.078104	1.065808	1.031088	1.042549
4.32	1.08623	1.063515	1.045503	1.078427	1.036465	1.073978
4.33	1.071339	1.052994	1.082571	1.051223	1.011237	1.025193
4.34	1.084717	1.069967	1.070317	1.078594	1.021612	1.035867
4.35	1.076158	1.050059	1.056136	1.11268	1.076473	1.10239
4.36	1.099621	1.07031	1.096171	1.12237	1.033196	1.091602
4.37	1.088839	1.030589	1.14932	1.10807	1.042068	1.13613
4.38	1.11132	1.029344	1.15778	1.1029	1.077222	1.12073
4.39	1.12721	1.056948	1.1352	1.13803	1.082025	1.13776
4.4	1.10356	1.063629	1.095999	1.095514	1.051262	1.11194
4.41	1.11068	1.081439	1.10064	1.10243	1.092471	1.1281
4.42	1.11177	1.041674	1.086816	1.058676	1.057202	1.12144
4.43	1.09742	1.058562	1.089133	1.059282	1.049785	1.10949
4.44	1.12247	1.053042	1.12182	1.10355	1.074989	1.085556
4.45	1.10588	1.018527	1.11207	1.083599	1.065451	1.10324
4.46	1.10145	1.036587	1.082069	1.065513	1.065405	1.076435
4.47	1.12527	1.047592	1.085907	1.069661	1.096798	1.095704
4.48	1.15896	1.1453	1.1427	1.081495	1.15664	1.21018
4.49	1.21498	1.14938	1.16926	1.15442	1.16119	1.17498
4.5	1.21871	1.10586	1.30029	1.18434	1.1813	1.20577
4.51	1.17979	1.4545	1.28175	1.21482	1.3644	1.18331
4.52	1.26211	1.39803	1.30787	1.22096	1.34136	1.18206
4.53	1.42953	1.35987	1.34351	1.24138	1.34547	1.18999
4.54	1.44657	1.44159	1.34922	1.24288	1.37233	1.14396
4.55	1.39856	1.38732	1.41549	1.22613	1.35347	1.15923
4.56	1.3511	1.37761	1.40406	1.24648	1.29279	1.17949
4.57	1.34706	1.36048	1.39058	1.2146	1.2225	1.16746
4.58	1.4267	1.35944	1.33958	1.32095	1.2387	1.20553
4.59	1.41307	1.41816	1.38654	1.35051	1.24325	1.24381
4.6	1.3744	1.44182	1.38824	1.41037	1.27705	1.24261
4.61	1.32349	1.34672	1.37674	1.42459	1.23766	1.1724
4.62	1.34343	1.32037	1.53372	1.45069	1.21595	1.18828
4.63	1.42406	1.32403	1.69339	1.59521	1.26426	1.31208
4.64	1.49352	1.30555	1.63137	1.54479	1.24762	1.25248
4.65	1.52887	1.3769	1.54915	1.47139	1.28044	1.3533
4.66	1.60877	1.35613	1.49992	1.48973	1.28937	1.36575
4.67	1.58247	1.34622	1.53395	1.50496	1.28507	1.32204
4.68	1.55086	1.49805	1.5445	1.44542	1.27645	1.27702
4.69	1.53798	1.42385	1.47798	1.36682	1.26336	1.33447
4.7	1.49124	1.38667	1.46826	1.37209	1.24591	1.26154
4.71	1.46794	1.38639	1.4502	1.32479	1.22306	1.26948
4.72	1.44418	1.41976	1.44596	1.28332	1.24484	1.24139
4.73	1.45043	1.41343	1.47068	1.33062	1.25591	1.23055
4.74	1.41891	1.34996	1.44355	1.32969	1.27233	1.29271
4.75	1.4027	1.3883	1.41619	1.27907	1.29045	1.24238
4.76	1.45582	1.38487	1.49401	1.23999	1.27391	1.27337
4.77	1.58372	1.33884	1.50404	1.25451	1.31315	1.30919
4.78	1.54786	1.35085	1.51899	1.33994	1.37172	1.3447
4.79	1.51433	1.29726	1.53741	1.37819	1.27679	1.29523
4.8	1.50345	1.28312	1.52857	1.39878	1.27138	1.33621
4.81	1.43101	1.31953	1.48931	1.34482	1.28582	1.26915
4.82	1.38497	1.3749	1.41853	1.3226	1.1993	1.20895
4.83	1.41632	1.37681	1.48907	1.3246	1.17076	1.27537
4.84	1.37531	1.24806	1.35579	1.28374	1.16602	1.22652
4.85	1.3497	1.24531	1.36677	1.25016	1.21061	1.19444
4.86	1.34956	1.24425	1.30405	1.18518	1.21943	1.17074
4.87	1.36669	1.26638	1.3148	1.17504	1.2097	1.21384
4.88	1.3231	1.25384	1.3349	1.17862	1.18269	1.21873
4.89	1.29621	1.16645	1.33337	1.18269	1.13224	1.1722
4.9	1.29651	1.26831	1.33531	1.16939	1.1345	1.18543
4.91	1.25646	1.27032	1.32285	1.18318	1.11054	1.16137
4.92	1.27303	1.271	1.29002	1.1827	1.15708	1.25047
4.93	1.25907	1.25945	1.28185	1.15881	1.14801	1.22895
4.94	1.27542	1.23833	1.24495	1.18023	1.14905	1.16765
4.95	1.23951	1.24818	1.2599	1.17378	1.14585	1.18942
4.96	1.22982	1.25258	1.23468	1.13733	1.11517	1.15557
4.97	1.21556	1.22615	1.19614	1.15222	1.11986	1.12572
4.98	1.21778	1.23444	1.18593	1.10353	1.13693	1.18452
4.99	1.21207	1.25564	1.18338	1.1536	1.13416	1.20453
5	1.23011	1.26844	1.22176	1.16225	1.11869	1.2732
5.01	1.22289	1.2524	1.23201	1.15326	1.12594	1.23115
5.02	1.25276	1.20371	1.21763	1.14944	1.11295	1.15422
5.03	1.23488	1.20015	1.19473	1.14185	1.17652	1.20371
5.04	1.22482	1.17851	1.19918	1.14851	1.11775	1.22495
5.05	1.21066	1.15575	1.21959	1.13785	1.13605	1.20207
5.06	1.24273	1.16762	1.17849	1.15221	1.12133	1.17434
5.07	1.19006	1.13419	1.18071	1.13013	1.14605	1.11204
5.08	1.19015	1.16065	1.2106	1.10485	1.096557	1.10569
5.09	1.20381	1.14163	1.24532	1.11235	1.11003	1.15564
5.1	1.18535	1.14813	1.23	1.11263	1.1226	1.10988
5.11	1.16607	1.15469	1.19253	1.11071	1.075926	1.1238
5.12	1.15832	1.1429	1.20006	1.080589	1.068395	1.10705
5.13	1.1506	1.18247	1.17644	1.093737	1.09825	1.1415
5.14	1.15323	1.1739	1.21361	1.10221	1.10181	1.14188
5.15	1.19001	1.16676	1.16414	1.095473	1.094383	1.090702
5.16	1.20048	1.16751	1.18213	1.11354	1.10689	1.12916
5.17	1.19337	1.22163	1.16453	1.097679	1.10744	1.13225
5.18	1.17737	1.15538	1.19822	1.11743	1.089413	1.1228
5.19	1.21177	1.12754	1.17136	1.10329	1.061506	1.15041
5.2	1.25067	1.12944	1.17176	1.13424	1.10898	1.18236
5.21	1.25133	1.15494	1.18565	1.071231	1.12478	1.16367
5.22	1.22577	1.16369	1.18705	1.076707	1.12495	1.18339
5.23	1.23295	1.15238	1.20281	1.12103	1.13904	1.13853
5.24	1.19689	1.16376	1.14103	1.099422	1.09669	1.15271
5.25	1.17484	1.15403	1.15611	1.14089	1.10652	1.12839
5.26	1.18281	1.15316	1.16912	1.10863	1.094103	1.090134
5.27	1.20017	1.14293	1.13516	1.1113	1.086291	1.11558
5.28	1.16563	1.16276	1.14511	1.13024	1.14086	1.11722
5.29	1.16554	1.12108	1.12492	1.16264	1.11892	1.093369
5.3	1.15724	1.1094	1.14434	1.13862	1.12207	1.11095
5.31	1.14669	1.099022	1.14803	1.13399	1.10296	1.11256
5.32	1.15676	1.11058	1.15006	1.12428	1.084421	1.10036
5.33	1.13355	1.11273	1.13265	1.13292	1.14786	1.098962
5.34	1.15083	1.089125	1.13463	1.16271	1.10607	1.077127
5.35	1.16005	1.078786	1.15156	1.14478	1.12577	1.11385
5.36	1.14956	1.098752	1.1458	1.10953	1.091318	1.084287
5.37	1.1503	1.14399	1.13889	1.11177	1.094689	1.11852
5.38	1.14227	1.15442	1.12771	1.13982	1.10347	1.062305
5.39	1.19798	1.14298	1.13435	1.1441	1.052297	1.10662
5.4	1.21682	1.11087	1.12242	1.12969	1.061866	1.074267
5.41	1.1922	1.13219	1.12955	1.11345	1.042309	1.13694
5.42	1.2274	1.16337	1.19003	1.12382	1.073701	1.14942
5.43	1.18773	1.16247	1.18104	1.10624	1.093029	1.097034
5.44	1.18458	1.14015	1.18382	1.10727	1.11365	1.12932
5.45	1.16556	1.13533	1.16959	1.090935	1.085893	1.1247
5.46	1.14365	1.14132	1.16378	1.098529	1.068611	1.10808
5.47	1.15156	1.14297	1.1298	1.10869	1.083354	1.10896
5.48	1.12848	1.1129	1.13936	1.11905	1.086178	1.12088
5.49	1.13254	1.13596	1.12171	1.11218	1.055283	1.12358
5.5	1.12611	1.12931	1.16548	1.096275	1.0702	1.11976
5.51	1.099002	1.096923	1.16501	1.079734	1.10304	1.13277
5.52	1.14289	1.11773	1.15052	1.12309	1.060487	1.092745
5.53	1.11702	1.10684	1.15773	1.085525	1.10046	1.1293
5.54	1.12886	1.074824	1.10823	1.093085	1.098463	1.10635
5.55	1.11334	1.14412	1.10023	1.12989	1.1107	1.1096
5.56	1.12379	1.11116	1.11823	1.12155	1.098222	1.082486
5.57	1.094327	1.092505	1.067619	1.060252	1.090806	1.064832
5.58	1.11428	1.12315	1.076878	1.063801	1.077468	1.053983
5.59	1.11989	1.11343	1.093493	1.097124	1.10161	1.080757
5.6	1.12726	1.12155	1.082636	1.063493	1.096309	1.083048
5.61	1.082198	1.13445	1.10605	1.087162	1.034895	1.073309
5.62	1.11389	1.12955	1.094927	1.05908	1.044875	1.059319
5.63	1.098047	1.11197	1.10876	1.10098	1.076181	1.095318
5.64	1.10496	1.13196	1.11279	1.077997	1.081721	1.11184
5.65	1.11188	1.10824	1.12626	1.089437	1.096572	1.11398
5.66	1.10226	1.10239	1.10515	1.075395	1.042973	1.091955
5.67	1.098361	1.11418	1.11895	1.097415	1.081785	1.12288
5.68	1.07541	1.10025	1.12793	1.073775	1.060758	1.070449
5.69	1.11097	1.099993	1.098933	1.069087	1.057377	1.059178
5.7	1.096456	1.078834	1.10889	1.070495	1.043532	1.09754
5.71	1.10151	1.098235	1.081656	1.087244	1.077583	1.081678
5.72	1.098224	1.066882	1.074072	1.11117	1.075614	1.099982
5.73	1.11798	1.091886	1.080876	1.14044	1.070538	1.047327
5.74	1.11579	1.10537	1.091525	1.13062	1.04836	1.084882
5.75	1.10521	1.11463	1.075071	1.064604	1.041937	1.084372
5.76	1.094512	1.11262	1.10517	1.10312	1.039293	1.080749
5.77	1.10683	1.1012	1.092557	1.093523	1.056665	1.049193
5.78	1.093674	1.099033	1.091419	1.070648	1.02697	1.03877
5.79	1.1209	1.085118	1.090077	1.050599	1.079876	1.053294
5.8	1.090125	1.082079	1.08906	1.090067	1.062604	1.084575
5.81	1.11501	1.060192	1.11648	1.037695	1.044635	1.086185
5.82	1.09777	1.075778	1.062161	1.076425	1.018475	1.065893
5.83	1.12422	1.091741	1.10394	1.058052	1.061018	1.12328
5.84	1.095731	1.084779	1.10944	1.078615	1.058509	1.078939
5.85	1.099245	1.075793	1.086247	1.05852	1.045895	1.090342
5.86	1.1068	1.055093	1.083838	1.087481	1.059728	1.069322
5.87	1.11342	1.078757	1.097624	1.080369	1.074518	1.07553
5.88	1.13314	1.085835	1.098105	1.056614	1.05626	1.097783
5.89	1.094469	1.051672	1.13511	1.043175	1.088667	1.11553
5.9	1.073718	1.056258	1.11413	1.071327	1.021592	1.075492
5.91	1.11911	1.042413	1.11352	1.0619	1.059128	1.072522
5.92	1.092271	1.089156	1.12407	1.090101	1.063149	1.13726
5.93	1.096327	1.097592	1.12512	1.070579	1.067559	1.096058
5.94	1.063107	1.081447	1.082765	1.09464	1.031058	1.095622
5.95	1.11064	1.12161	1.12528	1.11574	1.063697	1.096565
5.96	1.13603	1.1151	1.27684	1.12604	1.080585	1.12871
5.97	1.1342	1.16984	1.29544	1.093708	1.052054	1.10426
5.98	1.10504	1.15008	1.24213	1.093211	1.031649	1.11993
5.99	1.1456	1.16605	1.22551	1.090785	1.040939	1.12938
6	1.16588	1.15699	1.24578	1.11228	1.08461	1.1191
6.01	1.21714	1.19064	1.2847	1.1017	1.079284	1.13998
6.02	1.20317	1.12542	1.23734	1.09296	1.060386	1.12484
6.03	1.21965	1.12463	1.19634	1.090118	1.048604	1.14187
6.04	1.17316	1.083232	1.15536	1.055475	1.081454	1.068223
6.05	1.14978	1.057317	1.1495	1.051997	1.043371	1.070806
6.06	1.15531	1.081739	1.092517	1.078061	1.018654	1.10397
6.07	1.13362	1.068526	1.094591	1.041681	1.039663	1.071604
6.08	1.11352	1.084254	1.11685	1.075874	1.038304	1.10539
6.09	1.11912	1.089796	1.12636	1.054212	1.045138	1.11501
6.1	1.12155	1.16664	1.16876	1.092122	1.073974	1.10228
6.11	1.14911	1.14441	1.10729	1.11342	1.070091	1.10167
6.12	1.14897	1.1394	1.14499	1.1133	1.040989	1.1165
6.13	1.17334	1.10509	1.12677	1.086334	1.059135	1.10322
6.14	1.15104	1.078557	1.087688	1.090156	1.042432	1.057889
6.15	1.14828	1.11831	1.13557	1.084003	1.098787	1.074893
6.16	1.12766	1.13213	1.096091	1.055884	1.10064	1.10825
6.17	1.12131	1.09893	1.13261	1.060157	1.069385	1.073875
6.18	1.11012	1.099516	1.11261	1.098905	1.043062	1.069547
6.19	1.13155	1.13682	1.12484	1.087385	1.081565	1.064102
6.2	1.1008	1.10135	1.09883	1.087008	1.052405	1.062996
6.21	1.084428	1.11071	1.12311	1.079096	1.057198	1.086011
6.22	1.10201	1.078759	1.21782	1.10404	1.084181	1.077764
6.23	1.11187	1.065454	1.18646	1.12201	1.10762	1.067763
6.24	1.099857	1.10387	1.18179	1.097047	1.1122	1.072307
6.25	1.083044	1.07834	1.16206	1.075521	1.075463	1.077327
6.26	1.1202	1.054529	1.17406	1.097337	1.096273	1.037728
6.27	1.092989	1.082867	1.1904	1.092102	1.076526	1.11648
6.28	1.10332	1.068771	1.18295	1.10457	1.14159	1.066593
6.29	1.097342	1.054074	1.16114	1.1068	1.10418	1.084688
6.3	1.11097	1.044461	1.11682	1.086643	1.069433	1.090882
6.31	1.11455	1.053541	1.1335	1.091249	1.090626	1.064336
6.32	1.10548	1.060225	1.098832	1.083775	1.058356	1.059326
6.33	1.11494	1.059077	1.12298	1.077461	1.073142	1.08113
6.34	1.055472	1.077071	1.09938	1.082077	1.0383	1.060608
6.35	1.09693	1.066003	1.079908	1.073944	1.039717	1.043114
6.36	1.10684	1.052118	1.057855	1.073303	1.057523	1.079642
6.37	1.10401	1.078296	1.082276	1.086838	1.087699	1.11102
6.38	1.092935	1.098557	1.10739	1.074008	1.079772	1.066685
6.39	1.091078	1.10797	1.079898	1.048742	1.072383	1.032661
6.4	1.081965	1.11395	1.086116	1.058562	1.046973	1.06344
6.41	1.086049	1.08249	1.084081	1.068698	1.071243	1.080987
6.42	1.082727	1.055038	1.091824	1.077413	1.07697	1.10671
6.43	1.10034	1.13163	1.070911	1.059978	1.096198	1.15638
6.44	1.054598	1.076515	1.072396	1.071121	1.048513	1.085091
6.45	1.10258	1.068803	1.067723	1.064415	1.019472	1.099982
6.46	1.086782	1.077224	1.05779	1.055702	1.060477	1.082691
6.47	1.092711	1.039428	1.062722	1.038277	1.065871	1.091345
6.48	1.08186	1.040579	1.039718	1.025153	1.082232	1.08685
6.49	1.11071	1.052578	1.099626	1.063329	1.07836	1.07895
6.5	1.080582	1.052436	1.10072	1.057296	1.066351	1.062512
6.51	1.076762	1.11984	1.075452	1.062457	1.047688	1.075988
6.52	1.081796	1.073485	1.059656	1.065883	1.045017	1.068276
6.53	1.060961	1.054542	1.10203	1.039823	1.035995	1.072269
6.54	1.16322	1.1074	1.090936	1.12586	1.19048	1.16559
6.55	1.21211	1.070226	1.16027	1.16204	1.20281	1.20942
6.56	1.20296	1.12219	1.11288	1.12015	1.17171	1.18247
6.57	1.18266	1.11975	1.12664	1.15816	1.15705	1.17465
6.58	1.15917	1.09379	1.17345	1.13061	1.079781	1.19532
6.59	1.22887	1.33373	1.24592	1.24225	1.34631	1.2828
6.6	1.19399	1.48908	1.21986	1.27153	1.44787	1.23255
6.61	1.24922	1.43211	1.21597	1.19337	1.35882	1.20328
6.62	1.2724	1.32971	1.24914	1.18342	1.32852	1.17437
6.63	1.24504	1.3127	1.29012	1.18248	1.32053	1.2697
6.64	1.23977	1.24621	1.27457	1.16825	1.29189	1.2649
6.65	1.41427	1.28153	1.29121	1.17254	1.29781	1.23317
6.66	1.35766	1.24147	1.28862	1.16217	1.25608	1.20784
6.67	1.3284	1.30771	1.23453	1.14196	1.27682	1.21467
6.68	1.35107	1.19885	1.20133	1.11581	1.23485	1.24272
6.69	1.35484	1.19952	1.18637	1.11571	1.22643	1.2167
6.7	1.30712	1.17344	1.22358	1.12997	1.17165	1.2178
6.71	1.2751	1.19143	1.17983	1.11587	1.15621	1.16023
6.72	1.27533	1.17697	1.19165	1.086632	1.15676	1.16705
6.73	1.25527	1.18033	1.18743	1.070855	1.11526	1.12178
6.74	1.23876	1.15379	1.23848	1.10588	1.15586	1.18788
6.75	1.18727	1.18083	1.20306	1.081561	1.1195	1.18979
6.76	1.18372	1.14845	1.1491	1.070781	1.13412	1.15671
6.77	1.20356	1.12533	1.15477	1.062029	1.14579	1.13865
6.78	1.17931	1.07768	1.13841	1.062828	1.11754	1.11536
6.79	1.17137	1.14175	1.17142	1.12023	1.13072	1.10938
6.8	1.16336	1.10704	1.16477	1.12588	1.10617	1.11957
6.81	1.15696	1.13014	1.17291	1.13157	1.12473	1.12478
6.82	1.1172	1.12419	1.13511	1.13583	1.081735	1.091428
6.83	1.14448	1.14446	1.13947	1.13128	1.074376	1.066012
6.84	1.13655	1.095831	1.11071	1.16317	1.089225	1.095745
6.85	1.13636	1.11073	1.15305	1.14194	1.15095	1.10454
6.86	1.14731	1.11054	1.10331	1.17964	1.071984	1.12115
6.87	1.12219	1.081065	1.12477	1.1757	1.049964	1.052682
6.88	1.12437	1.097328	1.071684	1.1624	1.088267	1.064036
6.89	1.13126	1.19386	1.086308	1.1114	1.087281	1.066881
6.9	1.15299	1.17415	1.096123	1.12636	1.097668	1.090153
6.91	1.15944	1.20667	1.11096	1.14012	1.080905	1.099366
6.92	1.11173	1.14838	1.094286	1.088945	1.056455	1.082561
6.93	1.12915	1.11781	1.13427	1.11871	1.08804	1.088401
6.94	1.1298	1.13884	1.098833	1.07389	1.06389	1.059806
6.95	1.11953	1.13537	1.09831	1.10639	1.12422	1.087807
6.96	1.11618	1.08432	1.10807	1.086084	1.089508	1.054111
6.97	1.12595	1.15478	1.12815	1.079902	1.1217	1.077573
6.98	1.10901	1.13409	1.14702	1.081947	1.086283	1.059227
6.99	1.11156	1.11817	1.1053	1.082958	1.10372	1.044279
7	1.10663	1.082336	1.12546	1.072575	1.070945	1.07912
7.01	1.1012	1.05378	1.088753	1.033497	1.080192	1.04342
7.02	1.10173	1.12253	1.087725	1.049929	1.088027	1.039624
7.03	1.086204	1.084325	1.065993	1.05056	1.096714	1.08456
7.04	1.1008	1.09269	1.058573	1.083354	1.055971	1.083909
7.05	1.088354	1.084523	1.06804	1.014649	1.097386	1.060189
7.06	1.097777	1.065037	1.04125	1.044688	1.067677	1.045768
7.07	1.1053	1.055616	1.050487	1.065409	1.090714	1.085911
7.08	1.076484	1.080349	1.044079	1.082138	1.054166	1.067228
7.09	1.07486	1.085137	1.059044	1.03737	1.087301	1.076295
7.1	1.098988	1.050366	1.062943	1.034232	1.077914	1.069529
7.11	1.12875	1.10169	1.070093	1.072717	1.047064	1.077276
7.12	1.11863	1.091104	1.033256	1.075761	1.10749	1.097973
7.13	1.10072	1.094575	1.042499	1.051663	1.052436	1.075878
7.14	1.10474	1.094348	1.0239	1.038863	1.055367	1.083064
7.15	1.083017	1.10432	1.017985	1.064594	1.079073	1.10438
7.16	1.085242	1.052932	1.043201	1.039196	1.043496	1.05124
7.17	1.064713	1.10645	1.045294	1.059347	1.10245	1.036262
7.18	1.064436	1.094983	1.040761	1.044296	1.10546	1.014554
7.19	1.081669	1.084766	1.10723	1.048211	1.06651	1.079192
7.2	1.073074	1.047362	1.077675	1.041376	1.058044	1.049695
7.21	1.084203	1.061494	1.11504	1.045252	1.057125	1.046134
7.22	1.055484	1.049913	1.077682	1.069302	1.043048	1.052725
7.23	1.078742	1.076311	1.079832	1.016761	1.069459	1.05741
7.24	1.11699	1.10583	1.079569	1.059721	1.091413	1.082043
7.25	1.080402	1.075946	1.063808	1.063846	1.0002475	1.071451
7.26	1.066722	1.042423	1.042913	1.033575	1.041494	1.033665
7.27	1.076008	1.094701	1.012308	1.061254	1.018694	1.04474
7.28	1.11002	1.080877	1.062686	1.11271	1.079052	1.084947
7.29	1.11883	1.10244	1.062479	1.082915	1.038472	1.079304
7.3	1.081317	1.090174	1.040109	1.081336	1.056338	1.066922
7.31	1.081869	1.08433	1.057106	1.073292	1.075524	1.073973
7.32	1.074272	1.013323	1.035276	1.06887	1.025352	1.027955
7.33	1.077622	1.070676	1.033558	1.073305	1.036609	1.073764
7.34	1.061363	1.078244	1.044141	1.072652	1.05085	1.077483
7.35	1.074374	1.062523	1.0096776	1.065715	1.056875	1.067258
7.36	1.074085	1.078448	1.054807	1.052461	1.06512	1.084166
7.37	1.059745	1.090664	1.057541	1.095215	1.062039	1.050204
7.38	1.061831	1.06517	1.055406	1.069455	1.057	1.045689
7.39	1.047353	1.062342	1.048144	1.058237	1.046848	1.02114
7.4	1.072432	1.074338	1.013309	1.046558	1.051415	1.044179
7.41	1.05545	1.069492	1.071104	1.035649	1.096418	1.099199
7.42	1.084277	1.024479	1.054596	1.047854	1.065021	1.04211
7.43	1.054213	1.064176	1.036065	1.031584	1.023985	1.0087038
7.44	1.090775	1.081585	1.074095	1.037635	1.031494	1.044655
7.45	1.050353	1.058035	1.048306	1.024071	1.060275	1.039111
7.46	1.059552	1.052016	1.048096	1.041506	1.072096	1.017484
7.47	1.059081	1.04524	1.041649	1.044431	1.054936	1.056684
7.48	1.076036	1.10764	1.065767	1.054646	1.078753	1.022603
7.49	1.12028	1.11015	1.055412	1.06167	1.11034	1.087455
7.5	1.10853	1.18718	1.076646	1.077185	1.12609	1.091693
7.51	1.13303	1.16308	1.076686	1.055916	1.0658	1.086404
7.52	1.13265	1.19197	1.08865	1.14986	1.10094	1.10725
7.53	1.37347	1.26874	1.12499	1.20465	1.16078	1.20854
7.54	1.54193	1.26194	1.25046	1.31193	1.18081	1.31864
7.55	1.56527	1.2867	1.37182	1.45389	1.23512	1.26767
7.56	1.58058	1.28566	1.39606	1.54539	1.32207	1.34912
7.57	1.55918	1.30059	1.56986	1.5369	1.37267	1.39007
7.58	1.58897	1.36296	1.53348	1.54357	1.31775	1.42423
7.59	1.57655	1.36694	1.58213	1.50259	1.36415	1.48046
7.6	1.56585	1.42722	1.70561	1.4318	1.31226	1.42356
7.61	1.58417	1.33941	1.66123	1.40921	1.22509	1.3851
7.62	1.5561	1.38185	1.64158	1.40303	1.26987	1.41855
7.63	1.54366	1.32155	1.7633	1.42377	1.26132	1.38847
7.64	1.45337	1.31025	1.70089	1.39949	1.27002	1.33878
7.65	1.45342	1.29431	1.56621	1.3921	1.28981	1.3134
7.66	1.40872	1.24362	1.43995	1.30484	1.22919	1.22328
7.67	1.36719	1.24024	1.40413	1.30223	1.272	1.21957
7.68	1.36617	1.20871	1.39604	1.30137	1.23139	1.22389
7.69	1.30686	1.27515	1.35621	1.27392	1.26627	1.15497
7.7	1.2752	1.32319	1.36333	1.31386	1.29039	1.19332
7.71	1.26781	1.2927	1.34598	1.25865	1.25797	1.17398
7.72	1.25706	1.24156	1.34913	1.21321	1.23075	1.17409
7.73	1.23168	1.25619	1.3092	1.22081	1.20307	1.17165
7.74	1.22449	1.18483	1.30126	1.17111	1.17363	1.13458
7.75	1.21491	1.16985	1.29503	1.15651	1.12396	1.13267
7.76	1.22368	1.17708	1.30338	1.12108	1.13186	1.156
7.77	1.2094	1.20029	1.24198	1.14114	1.16215	1.11652
7.78	1.21463	1.17296	1.30038	1.1813	1.13553	1.16434
7.79	1.21092	1.118	1.22725	1.14474	1.14132	1.12328
7.8	1.2019	1.14766	1.2211	1.13836	1.12964	1.14187
7.81	1.17849	1.16165	1.22302	1.10929	1.11788	1.13268
7.82	1.19653	1.13381	1.20882	1.12738	1.11574	1.1308
7.83	1.15363	1.12923	1.18058	1.10853	1.13425	1.08551
7.84	1.1755	1.10851	1.1509	1.081611	1.13105	1.1087
