Time	ROI1	ROI2	ROI3	ROI4	ROI5	ROI6	ROI7	ROI8	ROI9			
3.69	1.055323	0.9957276	1.010884	0.95365	1.047063	1.05117	0.975253	1.12661	1.044752			
3.7	1.10412	1.0019333	1.063751	0.9972587	1.072339	1.019925	0.9922559	1.11905	1.0071126			
3.71	1.11906	1.052949	1.094623	0.9941582	1.037684	1.064879	1.01357	1.18225	0.982342			
3.72	1.098127	1.011451	1.12946	1.061658	1.074494	1.030154	1.0095227	1.20127	1.0073926			
3.73	1.11377	1.071455	1.12847	1.15394	1.12469	1.091106	1.065159	1.13628	1.012054			
3.74	1.13046	1.096582	1.10261	1.086356	1.089811	1.031979	1.063191	1.10667	1.076604			
3.75	1.10488	1.090621	1.11442	1.059472	1.00069409	1.096968	1.0091264	1.075828	1.045362			
3.76	1.085676	1.08783	1.039009	1.067325	1.051502	1.083168	0.985882	1.13135	1.089102			
3.77	1.075559	1.10113	1.14294	1.054724	1.012745	1.010766	1.050914	1.14307	1.16746			
3.78	1.060175	1.12361	1.081166	1.07116	0.983749	1.055543	1.013694	1.097933	1.067915			
3.79	1.051343	1.063261	1.09339	1.038113	1.0018348	1.02003	1.029006	1.11004	1.062751			
3.8	1.054236	1.08014	1.077751	1.13163	1.034453	1.059409	1.097349	1.11676	1.11102			
3.81	1.041855	1.060332	1.070743	1.02911	1.033778	1.034415	1.013645	1.052755	1.046449			
3.82	1.057002	1.065662	1.17456	1.087605	0.980873	0.9906793	1.080727	1.087663	1.082766			
3.83	1.027181	1.055065	1.15133	1.057357	1.065033	1.016536	0.9963259	1.038564	1.012672			
3.84	1.02644	1.05443	1.09896	1.064835	1.014722	1.0039589	0.97818	1.10367	1.062404			
3.85	1.052171	1.072765	1.15023	1.049627	1.01567	1.044901	1.085005	1.089512	1.045453			
3.86	1.069752	1.038399	1.07713	1.074672	1.025055	1.080364	1.10482	1.058565	1.023134			
3.87	1.086941	1.076505	1.065251	1.023984	1.036543	1.019264	1.17085	1.074177	0.929777			
3.88	1.13978	1.068957	1.086043	1.089296	1.017167	1.033385	1.097688	1.11461	0.983708			
3.89	1.11053	1.096501	1.087174	1.026283	1.015754	0.958502	1.080821	1.037503	0.961884			
3.9	1.14871	1.080754	1.033021	1.0087186	1.077152	0.959648	1.11121	1.01046	0.989164			
3.91	1.13137	1.10746	0.985556	1.040333	1.0019062	0.981424	1.071144	1.063236	1.045012			
3.92	1.12709	1.07771	1.033224	1.049566	1.080137	1.021697	1.1033	1.024566	0.967925			
3.93	1.11649	1.13571	1.071943	1.10345	1.0080979	0.979749	1.27714	1.0024622	0.949048			
3.94	1.1252	1.081	1.032523	1.22244	1.010993	1.001447	1.22915	1.065094	0.964871			
3.95	1.06797	1.093074	1.067049	1.1509	1.01781	1.073185	1.11623	1.0027864	1.12263			
3.96	1.046202	1.10015	1.053079	1.092449	1.060481	0.9905464	1.096149	1.056973	1.086092			
3.97	1.051764	1.046607	0.973172	1.089874	0.986524	1.024738	1.1541	1.027889	1.16992			
3.98	1.047736	1.048378	1.028031	1.064368	0.975502	0.976651	1.25558	0.988458	1.14011			
3.99	1.12816	1.051708	1.036213	1.059097	1.038552	1.0034013	1.29464	1.028353	1.097966			
4	1.10056	1.042868	0.9918681	1.093056	1.025832	1.085819	1.19335	1.040907	1.11162			
4.01	1.11851	1.075716	1.0011391	1.073554	1.0095326	1.041242	1.15237	1.012433	1.081477			
4.02	1.10902	1.052594	1.050473	1.066573	1.055743	0.944694	1.065623	1.069253	1.054321			
4.03	1.067324	1.058151	1.019712	1.040791	1.039643	1.032022	1.13942	0.971983	1.044464			
4.04	1.076634	1.030187	1.012592	1.050462	1.045378	1.010199	1.04779	1.060647	1.044847			
4.05	1.10503	1.031549	1.010393	1.039783	0.953557	0.975565	1.089766	1.0084103	1.027417			
4.06	1.14909	1.041473	0.964489	1.046025	1.034875	0.9979696	1.0767	1.064523	1.10425			
4.07	1.057805	1.035134	1.00033996	1.0066783	1.022693	1.12449	1.089762	0.9915793	1.0079449			
4.08	1.15324	1.099256	1.091681	1.020555	1.01119	0.975755	1.11098	0.975039	1.15943			
4.09	1.21609	1.10805	1.02309	1.0065022	1.022389	1.009975	1.049891	1.042545	1.17599			
4.1	1.17222	1.053699	0.985671	1.0054062	1.0088827	1.048392	1.042933	1.040159	1.13751			
4.11	1.16847	1.099485	1.055736	1.030171	1.024234	0.9985521	1.029523	1.01293	1.17455			
4.12	1.14978	1.07947	1.037032	1.042553	1.060744	1.17618	0.98043	1.048577	1.12462			
4.13	1.19131	1.041998	1.10536	1.0040809	0.9978401	1.22985	1.11881	1.078829	1.14243			
4.14	1.17277	1.077167	1.066294	1.048288	1.0075503	1.11095	0.983711	0.9977189	1.19845			
4.15	1.18533	1.0908	1.095825	1.033183	1.098316	1.14194	1.046742	1.056678	1.19863			
4.16	1.16364	1.1104	1.070103	1.039892	0.996262	1.12639	1.044743	1.013062	1.17669			
4.17	1.17181	1.074114	1.049837	1.050646	0.98866	1.081973	0.980082	0.958933	1.11483			
4.18	1.13159	1.083436	1.04065	1.031288	1.035218	1.12095	1.12766	1.032803	1.14729			
4.19	1.092872	1.080812	1.033425	1.018109	1.013828	1.093236	1.066271	1.054757	1.061689			
4.2	1.092822	1.049614	1.056178	1.020713	1.025702	1.11452	1.028855	0.973588	1.051201			
4.21	1.15038	1.093683	1.078486	1.01207	1.011019	1.089781	1.020636	1.02419	1.061357			
4.22	1.1284	1.044106	1.16577	1.013334	0.977821	1.088099	1.064278	0.9956536	1.13814			
4.23	1.096831	1.058118	1.13307	1.10897	1.033912	1.12368	1.039465	1.22948	0.996105			
4.24	1.093117	1.028695	1.12899	1.16178	1.024552	1.049547	0.979699	1.24203	1.077602			
4.25	1.082113	1.056894	1.11681	1.16728	1.0088724	1.0738	1.15993	1.18606	1.036036			
4.26	1.057623	1.058389	1.089313	1.11172	1.015148	0.98354	1.21563	1.13681	1.03808			
4.27	1.060216	1.053394	1.094012	1.14691	1.0092692	1.029619	1.13419	1.16048	1.054064			
4.28	1.080515	1.044294	1.069413	1.067209	1.047886	1.048323	1.094623	1.055133	1.12937			
4.29	1.036743	1.038591	1.12335	1.026104	1.020182	1.038504	1.10843	1.1344	1.14075			
4.3	1.057633	1.088107	1.1105	1.051952	1.0037783	1.080089	1.075067	1.19229	1.19441			
4.31	1.03782	1.043391	1.11921	1.051925	1.04813	1.12687	1.064149	1.047437	1.077351			
4.32	1.039975	1.057229	1.096359	1.03198	1.034655	0.961792	1.079407	1.045546	1.090824			
4.33	1.037886	1.052364	1.092845	1.071609	1.019948	0.987065	1.055236	1.016579	1.066024			
4.34	0.99956313	1.033146	1.06221	1.045116	1.018808	1.053135	1.061328	1.093016	1.067824			
4.35	1.016785	1.011496	1.06686	1.016224	1.015314	1.061298	1.082905	0.977656	1.061			
4.36	1.014791	1.030756	1.049637	1.019858	1.01255	1.02243	1.04177	1.006961	0.9999749			
4.37	1.058925	1.050576	1.10526	0.975287	0.958049	0.9920909	1.053437	1.067271	1.040382			
4.38	1.021111	1.020915	1.026924	1.014955	0.953469	1.015607	0.966298	1.04744	1.077507			
4.39	0.986882	1.054342	1.052614	1.044197	1.0093838	1.056979	1.073865	1.0088264	1.09686			
4.4	1.056101	1.00089826	1.0071183	1.0047025	1.0046168	1.056191	0.9941613	1.034183	0.9973139			
4.41	1.089955	1.044589	1.05118	1.033465	1.022595	0.978392	0.963372	1.033774	1.0069584			
4.42	1.089338	0.9958796	1.019231	0.957081	1.0038241	1.095632	0.963352	1.014943	0.9961197			
4.43	1.081229	1.023623	1.067015	1.027148	1.054015	1.026673	1.11677	1.023356	1.16699			
4.44	1.11402	1.057489	1.070513	1.01836	0.988934	1.00020224	1.029444	0.967034	1.14795			
4.45	1.062222	1.034806	0.983884	1.004841	1.010429	1.025283	1.020141	0.9933929	1.11505			
4.46	1.071295	1.057647	1.0091958	1.033853	0.972974	1.036572	0.970057	1.012367	1.10925			
4.47	1.063668	1.03242	1.013436	1.029315	1.03734	1.0013966	1.04083	1.024344	1.073632			
4.48	1.11726	1.0049803	0.9977735	1.04879	1.0076973	1.063609	0.980301	1.009348	1.059185			
4.49	1.06758	1.034486	1.018923	0.97203	0.985521	1.17446	1.0089364	1.019804	1.08801			
4.5	1.12468	1.057213	0.987993	1.0083815	1.036878	1.26334	1.015679	1.033712	1.057435			
4.51	1.26866	1.096284	1.21358	0.99968963	1.065606	1.19731	0.984091	1.0074949	1.060514			
4.52	1.29247	1.091632	1.12352	1.11728	1.022254	1.12162	0.9910715	1.047353	1.022566			
4.53	1.32312	1.081756	1.17569	1.11867	1.033722	1.17531	0.9928711	1.047348	1.026375			
4.54	1.24165	1.084192	1.14896	1.2106	1.12632	1.10239	1.23744	0.986807	1.03333			
4.55	1.22957	1.052245	1.14228	1.15836	1.14171	1.12354	1.26299	0.99292	1.046627			
4.56	1.17815	1.060384	1.043991	1.152	1.15217	1.059495	1.17908	1.016266	0.963098			
4.57	1.15919	1.061526	1.071551	1.067987	1.089721	1.057486	1.18077	0.9909418	0.9957002			
4.58	1.19531	1.10948	1.095552	1.14346	1.071405	1.05104	1.1382	0.960972	0.966798			
4.59	1.14898	1.13556	1.076951	1.08096	1.061293	1.071198	1.088019	1.046477	1.22118			
4.6	1.17433	1.081001	1.099407	1.091448	1.0097239	1.061767	1.073206	1.016486	1.14276			
4.61	1.15902	1.07729	1.061855	1.11451	1.0011426	1.043839	1.11041	0.972397	1.081599			
4.62	1.11284	1.079145	1.041171	1.051204	1.076392	1.041048	1.090267	1.02806	1.095313			
4.63	1.17152	1.071872	1.045979	1.072551	1.052294	1.030803	1.064181	0.9902512	1.072832			
4.64	1.14282	1.067114	1.061857	1.1624	0.9912408	1.01905	1.054423	1.016126	1.084482			
4.65	1.13333	1.066878	1.042004	1.076887	1.011005	1.53617	1.024141	1.058169	1.12756			
4.66	1.084381	1.053108	1.021312	1.13516	1.001682	1.46472	1.070629	1.052501	1.13585			
4.67	1.057426	1.035804	1.068951	1.040066	1.031711	1.37829	0.9939353	1.08572	1.1224			
4.68	1.048788	1.063754	1.066371	1.076297	0.9927794	1.31608	1.2579	1.0094968	1.12675			
4.69	1.020141	1.055809	1.0089414	1.010903	0.9901901	1.21481	1.18142	0.967752	1.15282			
4.7	1.044286	1.029971	0.977958	1.029294	0.953228	1.15323	1.13846	1.10825	1.082198			
4.71	1.068007	1.0065469	1.028306	1.028392	1.0042956	1.1499	1.22505	1.033052	1.1301			
4.72	1.042292	1.037017	1.012559	1.10448	0.9948882	1.13152	1.19718	0.981438	1.078668			
4.73	1.035602	1.072949	1.035443	1.17066	1.053092	1.11929	1.19413	1.038486	1.05077			
4.74	1.021212	1.069263	1.0059935	1.16472	1.0087223	1.078633	1.22193	0.9927451	1.098733			
4.75	1.022771	1.064233	0.979278	1.10145	1.013836	1.0024486	1.12644	1.021357	1.073722			
4.76	1.032301	1.028706	1.013578	1.1147	1.070444	0.967037	1.070434	0.985399	1.012543			
4.77	1.0046101	1.032324	0.979575	1.11467	1.042656	1.11894	1.10011	1.025587	1.068952			
4.78	1.0013837	1.023595	0.942592	1.089638	1.060486	1.059952	1.022194	0.989933	1.036635			
4.79	1.0026415	1.053561	1.023347	1.067713	1.058724	1.11802	1.073122	1.039412	1.055029			
4.8	0.9928444	1.034432	0.987765	1.047105	1.035497	1.078186	1.049347	1.049643	1.052217			
4.81	0.962985	1.025412	1.023724	1.034595	1.027063	1.092375	1.047885	1.047792	1.061493			
4.82	0.9935616	1.046317	0.96534	1.078506	1.082822	1.10121	1.043403	1.058667	1.042924			
4.83	1.0021611	1.024817	1.0046948	1.067516	1.026491	1.027806	1.15158	1.039499	1.034669			
4.84	0.981101	1.041528	0.969041	1.027219	1.0089721	1.066629	1.025698	1.051639	1.044642			
4.85	0.988244	1.0276	0.973779	0.985622	1.0027299	1.0088521	1.027806	1.042172	1.062686			
4.86	1.0076196	1.0098217	1.0062146	1.016929	1.062727	1.071755	1.038908	1.0303	1.052187			
4.87	1.021992	1.00053863	1.0087287	1.041649	1.026802	1.04211	1.10604	1.074852	1.032415			
4.88	1.0043089	0.9972545	1.022244	1.042677	1.062712	1.045407	1.11176	1.060728	1.087537			
4.89	0.973222	1.0023754	1.026813	1.011248	0.9951726	1.00018539	1.019864	1.000029	1.018157			
4.9	1.0063072	1.016694	1.024733	1.044081	1.0087567	1.062185	0.989077	1.0010177	1.021081			
4.91	1.027036	1.047017	0.99934545	1.0048842	1.014916	0.9932049	1.00000106	1.043017	0.980545			
4.92	1.048238	1.038633	1.034594	0.964677	1.013179	1.073632	0.988679	1.058948	1.016618			
4.93	1.027593	1.01459	1.011953	1.0018443	1.00363	1.024418	0.946624	1.0066955	0.9945098			
4.94	1.14529	1.0078338	1.10201	1.0028231	1.0086045	0.963057	0.98288	1.028025	0.953686			
4.95	1.15151	1.031286	1.096285	0.970113	1.050288	0.9951698	1.031688	0.977178	0.945192			
4.96	1.18683	1.02766	1.046567	1.019445	1.0043014	0.9920684	1.034939	1.015097	1.028122			
4.97	1.13667	1.038592	1.051714	1.032579	0.9924876	0.948649	1.090594	1.17494	1.011387			
4.98	1.095325	1.026237	1.097148	1.091538	1.074085	1.029707	1.014601	1.20125	0.9923852			
4.99	1.094536	1.014568	0.9979586	1.044861	1.049029	1.059803	1.013482	1.081588	0.961857			
5	1.068045	1.011353	0.9948045	1.00025098	1.031667	1.016189	1.018781	1.12984	0.9976701			
5.01	1.069975	1.032943	1.033397	0.989851	1.012816	1.084215	1.033544	1.082063	1.10546			
5.02	1.04047	1.025532	1.064487	1.023049	1.019442	0.98827	0.9980915	1.1385	1.11194			
5.03	1.049023	1.048678	1.027185	1.05218	0.9977881	1.12182	0.965801	1.1357	1.12607			
5.04	1.088818	1.048943	1.018129	1.029208	1.095557	1.052874	0.9932364	1.088895	1.097707			
5.05	1.059455	1.072966	1.023873	1.13823	1.0077674	0.990824	1.053083	1.070665	1.075847			
5.06	1.057616	1.051023	1.0044043	1.20573	1.015493	0.985933	1.053994	1.044126	1.034757			
5.07	1.016661	1.05698	1.023895	1.080857	1.01467	1.1505	0.958436	1.015596	1.035696			
5.08	1.035312	1.021213	1.02006	1.041822	1.063684	1.14238	0.9906244	1.062926	1.056511			
5.09	0.9959033	1.031452	1.06591	1.065964	1.0018839	1.068397	1.038304	1.033949	1.033523			
5.1	1.03503	1.10827	1.17161	1.12685	1.049608	1.11435	0.983106	1.18718	1.022046			
5.11	1.040688	1.13648	1.14093	1.075802	1.078611	1.10478	0.987016	1.15354	1.023031			
5.12	1.051192	1.073866	1.18757	1.055753	1.043518	1.085079	1.047852	1.16874	1.047601			
5.13	1.07668	1.090133	1.17058	1.029557	1.076953	1.019882	1.078255	1.072782	1.081292			
5.14	1.035976	1.075233	1.14534	1.053054	0.99980088	1.036883	1.034451	1.094557	1.050968			
5.15	1.054453	1.032333	1.04151	1.075653	1.0488	1.021665	1.08562	1.08476	1.047336			
5.16	1.05146	1.055645	1.046784	1.10397	1.067571	1.053739	1.11734	1.10992	1.016636			
5.17	1.07212	1.041355	1.043924	1.11778	1.06268	1.00673	1.265	1.052874	0.972805			
5.18	1.072135	1.026176	1.024511	1.062319	1.00095391	1.0057033	1.20435	1.057877	1.0044179			
5.19	1.053871	1.044627	1.07818	1.032409	1.056243	1.0094735	1.17157	1.00078069	0.955456			
5.2	1.04434	1.028446	1.002805	1.04467	1.031847	0.92145	1.14148	1.062339	0.9949861			
5.21	1.024566	1.043788	1.011805	1.050262	1.058601	1.095203	1.12931	1.056022	1.060102			
5.22	1.078351	1.018743	1.038926	1.026867	0.971923	1.044664	1.15821	1.085776	1.14198			
5.23	1.10119	1.032594	0.9979075	1.052134	0.988659	1.050365	1.057197	1.12549	1.080802			
5.24	1.085276	1.023501	1.010615	1.011422	0.960208	1.021611	1.10873	1.058496	1.10424			
5.25	1.029487	0.9989964	1.012121	0.97918	0.9952268	1.024433	1.070149	1.0023487	1.0015101			
5.26	1.069527	1.025156	0.9999574	0.9924884	0.984514	0.97517	1.074016	1.052172	1.037015			
5.27	1.012196	1.0035595	1.013926	1.021233	0.985266	0.983234	1.016398	1.0015708	1.014574			
5.28	1.0038401	1.030346	1.084593	0.9915823	1.046904	1.022745	1.073439	1.16557	1.1613			
5.29	1.019	1.024114	1.036583	0.979924	0.97681	1.026758	1.010218	1.18273	1.071201			
5.3	0.9910785	0.9971588	1.0000544	1.012593	1.065789	0.9977197	0.98279	1.11326	1.033934			
5.31	1.0031617	1.0083028	1.0066249	1.046897	0.986196	1.026819	1.073861	1.12835	1.053441			
5.32	0.986216	1.044662	0.983952	1.039405	1.018815	0.939463	1.049924	1.13995	1.093995			
5.33	0.950752	1.015554	1.017707	1.026328	1.01752	1.0049813	0.97716	1.054892	1.060289			
5.34	0.981444	1.048972	0.9914705	0.9985075	1.047558	0.912942	1.009298	1.048735	0.978364			
5.35	0.983781	1.015057	1.025984	1.042166	1.062251	1.028885	1.098308	1.077618	1.034252			
5.36	0.9940583	1.019092	1.03184	1.043263	1.038144	0.946118	1.07455	1.034846	0.980142			
5.37	0.9902653	1.034126	0.977267	1.049393	1.032414	0.994525	1.045127	1.035736	1.044684			
5.38	0.9917341	1.095354	0.989796	1.029279	1.066398	1.0079328	1.049777	1.029661	0.984894			
5.39	1.019529	1.08302	1.019863	1.033165	0.97737	1.055483	1.00013695	1.097859	1.032466			
5.4	0.989432	1.082982	1.033103	1.034692	1.019131	1.049374	1.048519	1.037066	1.059241			
5.41	1.051274	1.064028	1.016834	0.9950033	1.01282	1.082442	1.027245	1.05409	1.099148			
5.42	1.016769	1.059619	1.023223	1.27385	1.032518	1.086385	1.017543	0.987479	1.093256			
5.43	1.016202	1.056916	1.069806	1.18983	1.024692	1.066278	0.972525	1.09171	1.016887			
5.44	1.0050287	1.051295	0.980148	1.19397	1.062697	1.02618	1.037023	1.030932	1.082752			
5.45	1.0068065	1.021231	1.014851	1.18529	0.9915353	1.04496	1.052281	1.082365	1.056933			
5.46	0.9912418	1.038301	1.019116	1.13113	0.987244	1.01666	1.031196	1.01203	1.069116			
5.47	1.0070042	1.053053	1.028738	1.07618	1.026016	1.066691	1.060986	0.93847	1.034114			
5.48	1.033538	1.023338	0.954937	1.072165	1.050223	1.011287	1.065391	0.9912409	1.029864			
5.49	1.062715	1.012998	0.9991821	1.033249	1.01233	1.048936	1.036365	1.020656	1.12106			
5.5	1.11277	1.0076702	1.014031	1.087414	1.043211	1.037285	1.031782	1.028465	1.068293			
5.51	1.080507	1.017799	1.025512	1.075222	1.020339	0.969663	1.038776	0.987949	1.14233			
5.52	1.077985	1.038987	0.963131	1.040863	1.019444	1.0086399	1.030639	1.089321	1.1765			
5.53	1.032653	1.037123	1.015696	1.053977	1.022757	1.092701	1.026552	0.967491	1.0718			
5.54	1.07176	1.042752	0.974106	1.032252	0.9937858	1.060553	1.035555	1.039774	1.069913			
5.55	1.083743	0.988116	1.024673	0.950653	1.025861	1.095743	1.0256	1.047232	1.083505			
5.56	1.07051	1.049585	1.012338	1.045824	1.0036815	1.038862	1.075434	1.0098842	1.025681			
5.57	1.038997	1.042102	1.030943	0.9904544	1.049912	1.074615	0.9945607	0.99953629	1.0098742			
5.58	1.04671	1.070561	1.026673	1.040931	1.074264	1.03129	1.06288	1.02296	0.946911			
5.59	1.022787	1.065436	0.987625	0.9932275	1.081963	1.028081	1.062372	1.044414	1.062538			
5.6	1.19898	1.13668	1.025848	0.989341	1.06033	0.9965795	1.029038	1.0747	1.002927			
5.61	1.21083	1.12269	0.996245	1.030528	1.13251	1.084502	1.12171	0.99971211	1.038446			
5.62	1.15931	1.11823	1.01293	0.9966686	1.0052923	1.12357	1.051017	1.030873	1.020872			
5.63	1.16263	1.083283	1.024641	1.051066	1.1034	1.13857	1.036701	0.987758	1.2075			
5.64	1.091567	1.060756	1.0015953	1.042045	1.0083478	1.11016	1.2683	0.978174	1.11432			
5.65	1.096706	1.073516	1.020115	1.040536	1.07151	1.27643	1.18714	0.981605	1.078743			
5.66	1.096257	1.062676	0.991795	1.0014878	1.020883	1.28084	1.18723	0.989635	1.027066			
5.67	1.09375	1.065941	1.046081	0.99921784	1.016628	1.22307	1.15488	0.975737	1.040282			
5.68	1.080706	1.074157	1.014143	1.077544	1.046275	1.20777	1.22717	1.026631	1.048204			
5.69	1.066045	1.049889	0.9923435	1.032417	1.030756	1.15378	1.13533	0.9926617	1.027805			
5.7	1.087794	1.04491	1.042204	1.038822	1.024922	1.12184	1.091154	1.074794	1.056747			
5.71	1.076031	1.084706	1.020362	1.016495	1.051544	1.19682	1.080745	0.988938	1.039811			
5.72	1.035112	1.070128	1.01537	1.04299	1.049568	1.086465	1.011663	1.091282	1.021456			
5.73	1.043374	1.067066	1.013115	1.0071846	1.083931	1.06241	1.072486	1.10321	1.069795			
5.74	1.0051359	1.044364	0.987916	1.024323	1.098264	1.011457	1.052507	1.15591	1.060378			
5.75	1.022892	1.088249	1.0027139	1.01886	1.067159	1.080824	1.08677	1.11248	1.0020253			
5.76	1.0049735	1.061132	1.036777	1.038389	1.032989	1.11361	1.1103	1.10178	0.955288			
5.77	1.0085914	1.07546	1.0094703	1.035067	1.070454	1.08248	1.022581	1.078111	1.060111			
5.78	1.053872	1.041055	1.088191	1.048529	1.048322	1.03322	1.028549	1.071476	1.076365			
5.79	1.10934	1.05417	1.15492	1.10131	1.05969	1.03672	1.051157	1.11437	1.026195			
5.8	1.11621	1.050907	1.14961	1.031508	1.11926	1.048874	1.065573	1.015623	1.10207			
5.81	1.11642	1.0030895	1.12297	1.057179	1.0476	1.069083	1.033859	1.079779	1.15671			
5.82	1.10624	1.011668	1.15619	1.087968	1.094484	1.14581	1.032525	1.063814	1.18538			
5.83	1.13071	1.026429	1.11523	1.053438	1.03337	1.14788	0.986258	1.077149	1.13506			
5.84	1.1268	1.056534	1.11445	1.047498	1.021153	1.074637	1.017088	1.025886	1.11363			
5.85	1.11008	1.034429	1.11441	1.022122	1.027845	1.058343	1.049502	1.083803	1.13322			
5.86	1.13551	1.035832	1.088033	1.037468	1.079531	1.10913	1.01432	1.071444	1.16908			
5.87	1.080271	1.012689	1.090061	1.022333	1.10715	1.051189	1.035145	1.036765	1.14531			
5.88	1.062364	1.033253	1.10108	1.040471	1.051064	1.14265	1.01196	0.985741	1.06455			
5.89	1.081113	1.027595	1.082049	1.11656	1.010312	1.13201	1.084678	0.9900289	1.13234			
5.9	1.066168	1.037509	1.054169	1.091886	1.013151	1.080753	1.057799	1.024971	1.12819			
5.91	1.070625	1.038628	1.034076	1.076288	1.031132	1.07006	1.072408	1.008856	1.082852			
5.92	1.041489	1.03973	0.9944337	1.090192	0.965108	1.010627	1.027119	1.062552	1.11295			
5.93	1.053349	1.077433	1.045511	1.030588	1.025809	1.03222	1.040537	1.043053	1.085772			
5.94	1.082683	1.067423	1.029054	1.040032	1.063112	1.054845	1.04295	1.021382	1.21705			
5.95	1.074579	1.058217	1.034831	1.031603	1.065958	1.049112	1.074087	1.036519	1.12614			
5.96	1.10292	1.076533	0.98448	1.050054	1.0048017	1.041307	1.081847	1.018672	1.025794			
5.97	1.088621	1.064889	1.12039	1.0091867	1.033054	0.964458	1.050964	0.979582	1.052129			
5.98	1.068589	1.11817	1.098256	1.12577	1.0064207	1.084826	0.9975344	0.962133	1.046546			
5.99	1.075822	1.12664	1.10691	1.13597	1.076502	1.0034303	1.061648	1.0081625	1.15517			
6	1.051209	1.10898	1.11126	1.10563	1.0089444	1.00071363	0.980659	1.02358	1.048357			
6.01	1.091829	1.10879	1.040105	1.13469	1.068546	1.01941	1.030627	1.026752	1.057474			
6.02	1.063797	1.063243	1.019729	1.13461	1.02287	1.070916	1.0098197	0.987662	1.10411			
6.03	1.077867	1.054149	1.026599	1.12773	1.026702	1.021481	1.048297	0.984888	1.069116			
6.04	1.064138	1.064253	1.029365	1.1155	1.025913	1.01107	1.039995	0.932213	1.1297			
6.05	1.089998	1.072286	1.022151	1.093298	1.059372	0.971327	1.036479	1.071238	1.085324			
6.06	1.11592	1.05676	1.090965	1.088891	1.0091713	1.037934	1.090051	1.010574	1.013125			
